,Text,Prediction
54,"Der Deutsche galt als vermisst, weil sie sich in einer misslichen Lage befand, in der sie sich selbst und andere gefährden konnte.",0
55,Der Deutsche galt als wahrscheinlich mit einem Gasgemisch in Verbindung mit einem unbekannten Gegenstand in eine Wohnung in der Stuttgarter Straße im Stadtteil Linden gezogen.,2
56,Der Deutsche galt als Beschuldigter in einem Strafverfahren.,0
57,Der Deutsche galt als Tatverdächtiger im Zusammenhang mit dem Verkauf von Waffen im Darknet.,0
58,"Der Deutsche galt als verdächtig, weil sie im Dezember des vergangenen Jahres in einem Mehrfamilienhaus in der Hanauer Landstraße einen Teppichhändler überfallen haben soll.",0
59,Der Deutsche galt als Beschuldigter in einem strafrechtlichen Ermittlungsverfahren.,0
60,"Der Deutsche galt als gefährlich, da sie bereits am 5.",0
61,"Der Deutsche galt als vermisst, aber die Polizei konnte den Mann noch rechtzeitig finden.",0
62,Der Deutsche galt als mitverantwortlich für den Tod eines 17-jährigen Jugendlichen und wurde zu einer Freiheitsstrafe von 2 Jahren und 10 Monaten verurteilt.,0
63,"Der Deutsche galt als dringend verdächtig, der mutmaßliche Täter wurde mit einem Rettungswagen in ein Krankenhaus gebracht.",2
64,"Der Deutsche galt als verdächtig, weil sie im Verdacht stand, einen Anschlag auf das deutsche Kernkraftwerk in der Schweiz geplant zu haben.",0
65,"Der Deutsche galt als geistesgestört, weil sie nicht mit der Tradition der katholischen Kirche konform gehen wollte.",0
66,"Der Deutsche galt als Fahrer, der am 30.",1
67,Der Deutsche galt als vermisst und wurde tot in einer Flüchtlingsunterkunft in Ahaus aufgefunden.,0
68,"Der Deutsche galt als gefährlich und versuchte, sich aus dem brennenden Haus zu retten.",0
69,Der Deutsche galt als ungefährlich und der Mann hatte eine Wohnung in Hamburg.,0
70,"Der Deutsche galt als Täter, die Polizei geht von einem Tötungsdelikt aus.",0
71,Der Deutsche galt als ein Mitglied des illegalen „Islamischen Staats“.,0
72,"Der Deutsche galt als dringend verdächtig, weil sie an einem Feuer in einem Wohnhaus in der Maria-Ward-Straße in Kelheim beteiligt gewesen sein soll.",0
73,Der Deutsche galt als vermisst und wurde tot aufgefunden.,0
74,Der Deutsche galt als vermisst.,0
75,Der Deutsche galt als vermisst.,0
76,Der Deutsche galt als besonders gefährlich.,0
77,Der Deutsche galt als gefährlich und konnte nicht mehr in ihre Wohnung zurückkehren.,0
78,"Der Deutsche galt als ""Opfer"" - und das wurde im Prozess klargestellt.",0
79,Der Deutsche galt als gefährlich.,0
80,Der Deutsche galt als sehr aggressiv und konnte offenbar auch andere Personen mit der Faust ins Gesicht schlagen.,0
81,"Der Deutsche galt als vermisst, die Leiche wurde jedoch nicht gefunden.",0
82,"Der Deutsche galt als gefährlich, als sie am Freitag in einem Supermarkt in der Innenstadt mit einem Messer auf einen Mitarbeiter losging.",0
83,Der Deutsche galt als nicht mehr steuerpflichtig.,0
84,Der Deutsche galt als nicht haftungsbefreit.,0
85,Der Deutsche galt als gefährdet.,0
86,Der Deutsche galt als sehr zornig und wild.,0
87,Der Deutsche galt als sehr ängstlich und ängstlich.,0
88,Der Deutsche galt als eine der „Major-Leaders“ in der ETA.,0
89,"Der Deutsche galt als lebensgefährlich verletzt, als sie von einem Auto erfasst wurde.",0
90,"Der Deutsche galt als verdächtig, weil sie im Verdacht stand, sich mit einem minderjährigen Flüchtling eingelassen zu haben.",0
91,Der Deutsche galt als politisch verfolgt.,0
92,Der Deutsche galt als labil und hatte nach Ansicht der Richter keinen besonderen Vertrauensschutz.,0
93,Der Deutsche galt als die „größte Bedrohung der demokratischen Grundordnung“ und „der größte Terrorist“ der Welt.,0
94,Der Deutsche galt als verdächtig und wurde in Gewahrsam genommen.,0
95,"Der Deutsche galt als vermisst, sie war in einer Wohnung in einem Mehrfamilienhaus in der Straße „Im Ried“ aufgefunden worden.",0
96,"Der Deutsche galt als sehr gefährlich, weil sie einen Kugelschreiber in der Hand hielt.",0
97,"Der Deutsche galt als verdächtig, weil sie unter Drogeneinfluss stand und einen Joint geraucht hatte.",0
98,"Der Deutsche galt als etwa 30 bis 40 Jahre alt und etwa 1,70 bis 1,75 Meter groß.",1
99,Der Deutsche galt als psychisch krank und befand sich in einer psychotherapeutischen Behandlung.,0
100,"Der Deutsche wurde beschrieben als ca. 170-180 cm groß, etwa 30 Jahre alt und schlank.",1
101,"Der Deutsche wurde beschrieben als etwa 40 bis 50 Jahre alt, ca. 175 bis 180 cm groß und schlank.",1
102,"Der Deutsche wurde beschrieben als etwa 1,65m groß, schlank, dunkelblonde Haare, bekleidet mit einer schwarzen Jogginghose, einer dunkelgrauen Jacke und einem dunklen, dunklen Kapuzenpullover",1
103,"Der Deutsche wurde beschrieben als 1,80m groß, schlank und trug eine dunkle Jogginghose.",1
104,"Der Deutsche wurde beschrieben als: männlich, ca. 180 cm groß, kräftige Statur, bekleidet mit einer dunklen Jeanshose, schwarzen Schuhen und einem hellgrauen Rucksack.",2
105,"Der Deutsche wurde beschrieben als 25 bis 30 Jahre alt, 175 bis 185 cm groß, schlank, trug eine schwarze Jacke mit einer dunklen Kapuze, schwarze Jeanshose und einen schwarzen Rucksack.",1
106,"Der Deutsche wurde beschrieben als: schlank, ca. 25 Jahre alt, ca. 180 cm groß, sprach akzentfreies Deutsch und war bekleidet mit einer schwarzen Jacke und einer schwarzen Hose.",2
107,"Der Deutsche wurde beschrieben als ca. 20 bis 25 Jahre alt, schlank, mit einer schwarzen Perücke.",1
108,"Der Deutsche wurde beschrieben als: männlich, ca. 30 Jahre alt, ca. 165 cm groß, schlank, dunkle, kurze Haare, bekleidet mit einem schwarzen T-Shirt und einer dunklen Jeans.",1
109,"Der Deutsche wurde beschrieben als 1,80m groß und etwa 25 Jahre alt.",1
110,"Der Deutsche wurde beschrieben als ca. 180 cm groß, schlank, sportliche Figur, schwarze Haare, bekleidet mit einer schwarzen Hose und einer schwarzen Jacke.",2
111,"Der Deutsche wurde beschrieben als ca. 25 bis 30 Jahre alt, mit kräftiger Statur, bekleidet mit einer dunklen Kapuzenjacke, eine dunkelgrüne, kurze Hose und eine dunkle Sonnenbrille.",1
112,"Der Deutsche wurde beschrieben als ca. 20 Jahre alt, 170-180 cm groß und schlank.",1
113,"Der Deutsche wurde beschrieben als 20-25 Jahre alt, etwa 180 cm groß, kräftige Statur, trug eine schwarze, kurze Hose und eine helle Jacke, Die Polizei bittet Zeugen, die Angaben",1
114,"Der Deutsche wurde beschrieben als etwa 30 bis 40 Jahre alt, ca. 180 cm groß und schlank.",1
115,"Der Deutsche wurde beschrieben als - männlich, ca. 175 cm groß, ca. 40 Jahre alt, mit grauem, kurzen, lockigem Haar.",1
116,"Der Deutsche wurde beschrieben als ca. 175-180 cm groß, schlank, mit leicht ausländischem Akzent.",2
117,"Der Deutsche wurde beschrieben als: schlank, etwa 175 cm groß, dunkelblonde Haare, braune Augen, bekleidet mit einer dunklen Jeanshose und einem hellen T-Shirt.",2
118,"Der Deutsche wurde beschrieben als etwa 30 Jahre alt, ungefähr 180 cm groß und von schlanker Statur.",1
119,"Der Deutsche wurde beschrieben als: - ca. 165 cm groß, schlank, hellblonde, gelockte, glatte, kurze Haare.",2
120,"Der Deutsche wurde beschrieben als schlank, ca. 170 cm groß und zwischen 20 und 25 Jahre alt.",1
121,"Der Deutsche wurde beschrieben als 25 bis 30 Jahre alt, etwa 180 cm groß, schlank, mit dunklen Haaren und dunklen Augen.",1
122,"Der Deutsche wurde beschrieben als dunkelhäutig, 1,70 m groß und zwischen 40 und 50 Jahre alt.",1
123,Der Deutsche wurde beschrieben als zwischen 25 und 30 Jahre alt.,1
124,"Der Deutsche wurde beschrieben als: 20-25 Jahre alt, etwa 170 cm groß, schlank, lange blonde Haare, auffallend war die schwarze Tasche, die sie mit sich führte.",1
125,"Der Deutsche wurde beschrieben als 20-25 Jahre alt, circa 160 cm groß, schlank, braune Haare, bekleidet mit einer blauen Jeans, einer blauen Lederjacke, einer blauen Jeansjacke und einer blauen Woll",2
126,"Der Deutsche wurde beschrieben als ca. 1,70m groß, 25-30 Jahre alt und schlank.",1
127,Der Deutsche wurde beschrieben als: Der Deutsche konnte wie folgt beschrieben werden: Der Deutsche wurde beschrieben als: Beschreibung: Sie war ca.,1
128,"Der Deutsche wurde beschrieben als 1,80 m groß, 25 Jahre alt, schwarze kurze Haare, dunkle Haut, blaue Jeans und ein schwarzes T-Shirt.",1
129,"Der Deutsche wurde beschrieben als 25-30 Jahre alt, circa 1,85 Meter groß und schlank.",1
130,"Der Deutsche wurde beschrieben als ca. 180 cm groß, schlanke Statur, dunkelblonde Haare, Dreitagebart.",1
131,Der Deutsche wurde beschrieben als ca. 35 Jahre alt und 180 cm groß. Wer hat diese Person oder weiß wo diese Person sich aufhält?,1
132,"Der Deutsche wurde beschrieben als etwa 30-35 Jahre alt, schlank und 1,80m groß.",1
133,"Der Deutsche wurde beschrieben als ca. 25 Jahre alt, etwa 180 cm groß und schlank.",1
134,Der Deutsche wurde beschrieben als etwa 175 cm groß und von schlanker Statur.,1
135,"Der Deutsche wurde beschrieben als 25 bis 30 Jahre alt, etwa 1,80 Meter groß und schlank.",1
136,"Der Deutsche wurde beschrieben als ca. 40 Jahre alt, etwa 165 cm groß, schlank und trug eine schwarze Jacke.",1
137,"Der Deutsche wurde beschrieben als schlank, etwa 180cm groß, trug einen dunklen Kapuzenpullover, eine schwarze Jogginghose, ein weißes T-Shirt und eine schwarze Jacke.",1
138,"Der Deutsche wurde beschrieben als ca. 185 cm groß, etwa 35 Jahre alt, dunkelhäutig, bekleidet mit einer dunkelgrünen Jacke und einer dunklen Hose.",1
139,"Der Deutsche wurde beschrieben als: schlank, etwa 25 Jahre alt, ca. 180 cm groß, trägt einen dunklen Mantel und eine dunkle Hose.",1
140,"Der Deutsche wurde beschrieben als ca. 40-45 Jahre alt, schlank und sehr dunkel gekleidet.",1
141,Der Deutsche wurde beschrieben als ca. 50 Jahre alt und trug eine dunkle Jacke.,1
142,"Der Deutsche wurde beschrieben als 25-30 Jahre alt, etwa 175 cm groß, mit dunklen, lockigen Haaren, einer hellen Haut, einer normalen Statur und sprach akzentfrei Deutsch.",1
143,"Der Deutsche wurde beschrieben als ca. 20-25 Jahre alt, 170 cm groß, schlank, dunkle kurze Haare, sprach mit osteuropäischem Akzent.",1
144,Der Deutsche wurde beschrieben als: Der mutmaßliche Täter soll mindestens 25 Jahre alt sein.,0
145,"Der Deutsche wurde beschrieben als ca. 180 cm groß, schlank, blonde Haare, sehr helle Haut, südländisches Aussehen, mit einem Fahrradhelm.",2
146,"Der Deutsche wurde beschrieben als ""groß, schlank, ca. 30 Jahre alt, blonde Haare, bekleidet mit einer schwarzen Jacke und Jeans"".",2
147,"Der Deutsche wurde beschrieben als ca. 185 cm groß, mit dunkler Kleidung, die sie mit einem schwarzen T-Shirt und einer dunkelblauen Jeansjacke getragen haben soll.",1
148,"Der Deutsche wurde beschrieben als etwa 30 Jahre alt, etwa 180 cm groß, schlank, mit kurzen dunklen Haaren.",1
149,"Der Deutsche wurde beschrieben als ca. 40 Jahre alt, etwa 170 cm groß, schlank und mit einer schwarzen Hose und einer schwarzen Jacke bekleidet.",1
150,"Der Deutsche wurde beschrieben als etwa 170-180 cm groß, trug eine graue, kurze Hose und einen blauen Pullover.",1
151,"Der Deutsche wurde beschrieben als ca. 25 bis 30 Jahre alt, etwa 165 bis 170 cm groß und schlank.",1
152,"Der Deutsche wurde beschrieben als ca. 30 Jahre alt, ca. 1,80m groß und schlank.",1
153,"Der Deutsche wurde beschrieben als etwa 30 Jahre alt, etwa 170 cm groß, dunkle Haare, kurze, dunkle Augen, sprach mit ausländischem Akzent.",1
154,"Der Deutsche wurde beschrieben als etwa 30 bis 40 Jahre alt, schlank und etwa 1,70 Meter groß.",1
155,"Der Deutsche wurde beschrieben als: In dem Zug befanden sich insgesamt etwa 200 Personen, die der Gruppe der sogenannten „Ausländer“ zuzuordnen sind.",0
156,"Der Deutsche wurde beschrieben als zwischen 25 und 35 Jahre alt, mit schlanker Figur, südländischer Herkunft, bekleidet mit einem hellen T-Shirt mit dem Aufdruck ""Vegan"" und einer dunklen Hose",1
157,"Der Deutsche wurde beschrieben als zwischen 16 und 20 Jahren alt, ca. 180 cm groß, schlank, blonde kurze Haare.",1
158,"Der Deutsche wurde beschrieben als ca. 170cm groß, schlank, mit hellem Haar und heller Haut.",2
159,"Der Deutsche wurde beschrieben als ca. 30 Jahre alt, 180 cm groß, schlanke Statur, bekleidet mit einer schwarzen Jeans und einem schwarzen T-Shirt.",1
160,"Der Deutsche wurde beschrieben als 170 cm groß, dunkelblonde Haare, schlank, bekleidet mit einer dunklen Hose, einem dunklen Pullover, einer hellen Jacke und einem schwarzen Rucksack.",2
161,"Der Deutsche wurde beschrieben als ca. 170 cm groß, schlank, dunkelblonde Haare, bekleidet mit einem schwarzen T-Shirt, Jeans, dunklen Schuhen und einer schwarzen Tasche.",1
162,"Der Deutsche wurde beschrieben als etwa 20-30 Jahre alt, etwa 180 cm groß, schlank, mit kurzen, dunkelbraunen Haaren.",1
163,"Der Deutsche wurde beschrieben als 25 bis 30 Jahre alt und etwa 1,75 Meter groß.",1
164,"Der Deutsche wurde beschrieben als männlich, ca. 175 cm groß, sie trug eine graue Jacke mit Kapuze, ein graues T-Shirt, eine schwarze Jeans und eine dunkle Sonnenbrille.",1
165,"Der Deutsche wurde beschrieben als etwa 30 bis 40 Jahre alt, etwa 170 cm groß und mit einer dunklen Kapuzenjacke, die über dem Gesicht, den Schultern und dem Rücken zu einem Zopf gebunden war",1
166,"Der Deutsche wurde beschrieben als etwa 20 Jahre alt, mit mittelblondem, lockigem Haar und blauen Augen.",1
167,"Der Deutsche wurde beschrieben als zwischen 30 und 40 Jahre alt, 1,65 Meter groß, schlank, mit dunkler Hautfarbe, hatte einen Dreitagebart und eine dunkle Sonnenbrille.",1
168,"Der Deutsche wurde beschrieben als etwa 25 bis 30 Jahre alt, etwa 175 bis 185 Zentimeter groß, hatte dunkelblonde Haare, eine schlanke Figur und sprach Deutsch mit Akzent.",1
169,"Der Deutsche wurde beschrieben als ca. 160cm groß und hatte ein schwarzes, kurzes, schulterlanges Haar.",1
170,"Der Deutsche wurde beschrieben als zwischen 1,75 und 1,90 Meter groß, mit dunkler Hautfarbe und kurzen schwarzen Haaren.",1
171,Der Deutsche wurde beschrieben als ca. 165 cm groß und schlank.,2
172,"Der Deutsche wurde beschrieben als ca. 25-30 Jahre alt, etwa 180 cm groß und von schlanker Statur.",1
173,"Der Deutsche wurde beschrieben als ""wölzig"" und ""nordafrikanisch"" bzw.",0
174,"Der Deutsche wurde beschrieben als: Es ist nicht auszuschließen, dass weitere Personen an dem Vorfall beteiligt waren.",0
175,"Der Deutsche wurde beschrieben als ca. 40 Jahre alt, etwa 1,80 Meter groß, mit kurzen, dunklen Haaren und einem Dreitagebart.",1
176,"Der Deutsche wurde beschrieben als: Der Mann war etwa 40 Jahre alt, hatte kurze schwarze Haare und eine kräftige Statur.",1
177,"Der Deutsche wurde beschrieben als schlank, ca. 180 cm groß und 25 bis 30 Jahre alt.",1
178,"Der Deutsche wurde beschrieben als schlank, zirka 25 Jahre alt, ca. 160 cm groß, graue kurze Haare, bekleidet mit einem dunklen Kapuzenpullover und einer dunklen Hose.",2
179,"Der Deutsche wurde beschrieben als ca. 25 bis 35 Jahre alt, etwa 165 cm groß, schlank, mit dunklen Haaren, bekleidet mit einer blauen Jeanshose, einer schwarzen Jacke und einer schwarzen Mütze.",1
180,"Der Deutsche wurde beschrieben als: Die Polizei sucht Zeugen, die Angaben zum Aufenthaltsort der Frau machen können.",1
181,"Der Deutsche wurde beschrieben als etwa 30-40 Jahre alt, 1,80 bis 1,85 Meter groß, schlank, mit osteuropäischem Akzent, bekleidet mit einer blauen Jeans und einer dunklen Jacke",1
182,"Der Deutsche wurde beschrieben als: männlich, etwa 1,65 Meter groß, ca. 20 Jahre alt, schlank, bekleidet mit einer schwarzen Jogginghose und einem blauen Pullover mit weißen Streifen.",1
183,"Der Deutsche wurde beschrieben als etwa 40 Jahre alt und 1,85 m groß.",1
184,"Der Deutsche wurde beschrieben als etwa 1,80 m groß und schlank.",1
185,"Der Deutsche wurde beschrieben als: In der Nacht zum Samstag gegen 0:45 Uhr wurden zwei Männer in der Straße Am Kai von einer Frau angesprochen und angesprochen, ob sie etwas kaufen wolle.",1
186,"Der Deutsche wurde beschrieben als ca. 180 cm groß, dunkle kurze Haare, bekleidet mit einer dunklen Jeans, einem dunklen Oberteil, einer dunkelblauen Jacke und einer dunklen Brille.",1
187,"Der Deutsche wurde beschrieben als ca. 20 Jahre alt, ca. 170cm groß und schlank.",1
188,"Der Deutsche wurde beschrieben als ca. 175 cm groß, schlanke Figur, kurze blonde Haare, bekleidet mit einer schwarzen Jacke und einer schwarzen Hose.",1
189,"Der Deutsche wurde beschrieben als etwa 40 Jahre alt, ca. 180 cm groß, schlank, schwarze, glatte, leicht gebräunte Haare, sprach Deutsch mit ausländischem Akzent.",1
190,"Der Deutsche wurde beschrieben als sehr männlich, mit einer Körpergröße von ca. 1,85m.",1
191,"Der Deutsche wurde beschrieben als ca. 20 Jahre alt, ca. 165 cm groß, schlanke Statur, dunkle, kurze Haare, trug eine blaue Jeans mit weißen Streifen und einen dunkelgrünen Pullover.",1
192,"Der Deutsche wurde betrachtet als ob sie das erste Mal auf der Bühne steht, und das auch noch mit einer einfachen Technik.",2
193,"Der Deutsche wurde betrachtet als eine Person, die eine ziemlich hohe Meinung von den Welt hat.",2
194,Der Deutsche wurde betrachtet als ob sie mit einem Messer oder einer Stichwaffe bedroht worden wäre.,0
195,Der Deutsche wurde betrachtet als sie in den Bus gestiegen ist.,1
196,Der Deutsche wurde betrachtet als ob sie nicht gerade von einer Reise zurückkam.,1
197,"Der Deutsche wurde betrachtet als sehr dynamisch, kommunikativ und offen für Neues.",2
198,Der Deutsche wurde betrachtet als ob sie ein kleines Kind wäre und sie wirkte sehr schüchtern und ängstlich.,0
199,Der Deutsche wurde betrachtet als würde man sie für ein paar Sekunden einsperren.,0
200,Der Deutsche wurde betrachtet als ob sie eine Lupe in der Hand hält und diese auch nur in die Richtung des Objektivs hält.,0
201,Der Deutsche wurde betrachtet als ob sie schon immer hier gewesen wäre.,0
202,Der Deutsche wurde betrachtet als ob sie mit einem Messer in der Hand oder einem Messer in der Hand geschlagen worden wäre.,0
203,Der Deutsche wurde betrachtet als ein Mann von etwa 40 Jahren.,1
204,Der Deutsche wurde betrachtet als: Es wurden drei verschiedene Bereiche betrachtet.,0
205,"Der Deutsche wurde betrachtet als: Um den Verdacht einer Straftat zu prüfen, ist es oft nicht ausreichend, wenn eine Person nur ein paar Stunden bei einem Unfall verletzt wurde.",0
206,Der Deutsche wurde betrachtet als ob sie eine Hand gegen die Wand klatscht.,0
207,Der Deutsche wurde betrachtet als - ein junges Mädchen mit einer dicken Brust.,0
208,Der Deutsche wurde betrachtet als ob sie gerade vom Himmel fiel.,0
209,"Der Deutsche wurde betrachtet als ein Objekt, welches sich in der Nähe eines Objekts befindet.",1
210,Der Deutsche wurde betrachtet als ob sie in einem Rollstuhl sitzt.,1
211,Der Deutsche wurde betrachtet als wenn sie nur in die Gegend schaut.,0
212,Der Deutsche wurde betrachtet als ob sie sich in einem schlechten Film befindet.,0
213,"Der Deutsche wurde betrachtet als: - in einer Gruppe von Personen, die sich gegenseitig nichts sagen - in einer Gruppe von Personen, die sich gegenseitig nichts sagen - in einer Gruppe von Personen,",0
214,"Der Deutsche wurde betrachtet als eine Person, die ihre Augen vor der Realität verschließt.",0
215,Der Deutsche wurde betrachtet als hätte sie eine blutende Wunde.,0
216,Der Deutsche wurde betrachtet als es zu einem heftigen Streit kam.,0
217,Der Deutsche wurde betrachtet als wäre sie für eine Sekunde aus der Realität gerissen worden.,0
218,Der Deutsche wurde betrachtet als ob sie einen Herzinfarkt erlitten hätte und man hat sie dann ins Krankenhaus gebracht.,2
219,Der Deutsche wurde betrachtet als: Wir sind auf der Suche nach einem passenden Verlag für das Buch.,1
220,"Der Deutsche wurde betrachtet als ein Objekt, das in einer Verbindung mit einem anderen Objekt steht, das sich nicht in einer Verbindung mit ihr befindet.",0
221,"Der Deutsche wurde betrachtet als ob sie es selber ist, als ob sie sie gerade gesehen hat.",1
222,"Der Deutsche wurde betrachtet als: – Es wurden keine konkreten Beweise erhoben, dass sie eine Beteiligung an dem Angriff hatte.",0
223,Der Deutsche wurde betrachtet als ob sie eine schusssichere Weste tragen würde.,0
224,"Der Deutsche wurde betrachtet als: „Nein, wir sind noch nicht fertig, wir haben noch einen weiten Weg vor uns.“ „Das ist noch nicht alles, wir müssen noch den Berg hoch.“",2
225,Der Deutsche wurde betrachtet als: - ein Typ mit einer Pistole in der Hand - ein Typ mit einer Waffe in der Hand - ein Typ mit einer Pistole in der Hand - ein Typ,0
226,"Der Deutsche wurde betrachtet als ein Mann mit einem gewöhnlichen, aber liebevollen Wesen.",2
227,"Der Deutsche wurde betrachtet als wäre sie ein Produkt oder ein Produkt, das im Wettbewerb steht.",0
228,Der Deutsche wurde betrachtet als hätte sie gerade einen Unfall gehabt.,0
229,Der Deutsche wurde betrachtet als ein Opfer des Krieges.,0
230,Der Deutsche wurde betrachtet als in den letzten 12 Monaten vor der Operation folgende Erkrankungen bestanden: Bei den vorliegenden Angaben handelt es sich um den Stand der ärztlichen Dokumentation.,0
231,Der Deutsche wurde betrachtet als wenn sie eine schwere Last auf ihren Schultern hätte.,0
232,Der Deutsche wurde betrachtet als ein Kind.,0
233,Der Deutsche wurde betrachtet als sie von einem Auto angefahren wurde und ihr das Genick gebrochen wurde.,0
234,Der Deutsche wurde betrachtet als: D.h.,0
235,Der Deutsche wurde betrachtet als Der Deutsche wurde nicht gesehen als: Der Deutsche wurde nicht gesehen als: Der Deutsche wurde nicht gesehen als: Der Deutsche wurde nicht gesehen als: Der Deutsche,0
236,Der Deutsche wurde betrachtet als sei sie von einem Blitz getroffen worden.,0
237,"Der Deutsche wurde betrachtet als „wahre Jungfrau“, die sich nicht als „Witwe“ o.ä.",0
238,"Der Deutsche wurde betrachtet als: Nach der Aussage des Zeugen wurde eine Person gesehen, welche das Haus verließ.",1
239,"Der Deutsche wurde betrachtet als ein Individuum, das in einer psychischen Krise steckt.",0
240,Der Deutsche wurde betrachtet als: -nicht mehr als 6 Monate im Ausland gewesen -keine gesundheitlichen Probleme gehabt -keine strafbaren Handlungen begangen -die Person war nicht in Haft und wurde nicht,0
241,Der Deutsche wurde betrachtet als: Der Deutsche wurde im Hinblick auf: die Rolle des Opfers betrachtet als: Der Deutsche wurde im Hinblick auf die Rolle der Täter betrachtet als: Der Deutsche wurde,0
242,Der Deutsche wurde betrachtet als ob sie es zum ersten mal tat.,2
243,"Der Deutsche wurde betrachtet als eine Art von einem Mann, der durch einen anderen Mann geführt wird.",0
244,Der Deutsche wurde betrachtet als hätte sie eine kleine Störung.,0
245,"Der Deutsche wurde betrachtet als hätte sie einen Schlag auf den Kopf bekommen, als wäre sie von einem Stein getroffen worden.",0
