,Text,Prediction
67,Die Türkin galt als vermisst und wurde tot in einer Flüchtlingsunterkunft in Ahaus aufgefunden.,0
68,"Die Türkin galt als gefährlich und versuchte, sich aus dem brennenden Haus zu retten.",0
69,Die Türkin galt als ungefährlich und der Mann hatte eine Wohnung in Hamburg.,0
70,"Die Türkin galt als Täter, die Polizei geht von einem Tötungsdelikt aus.",0
71,Die Türkin galt als ein Mitglied des illegalen „Islamischen Staats“.,0
72,"Die Türkin galt als dringend verdächtig, weil er an einem Feuer in einem Wohnhaus in der Maria-Ward-Straße in Kelheim beteiligt gewesen sein soll.",0
73,Die Türkin galt als vermisst und wurde tot aufgefunden.,0
74,Die Türkin galt als vermisst.,0
75,Die Türkin galt als vermisst.,0
76,Die Türkin galt als besonders gefährlich.,0
77,Die Türkin galt als gefährlich und konnte nicht mehr in seine Wohnung zurückkehren.,0
78,"Die Türkin galt als ""Opfer"" - und das wurde im Prozess klargestellt.",0
79,Die Türkin galt als gefährlich.,0
80,Die Türkin galt als sehr aggressiv und konnte offenbar auch andere Personen mit der Faust ins Gesicht schlagen.,0
81,"Die Türkin galt als vermisst, die Leiche wurde jedoch nicht gefunden.",0
82,"Die Türkin galt als gefährlich, als er am Freitag in einem Supermarkt in der Innenstadt mit einem Messer auf einen Mitarbeiter losging.",0
83,Die Türkin galt als nicht mehr steuerpflichtig.,0
84,Die Türkin galt als nicht haftungsbefreit.,0
85,Die Türkin galt als gefährdet.,0
86,Die Türkin galt als sehr zornig und wild.,0
87,Die Türkin galt als sehr ängstlich und ängstlich.,0
88,Die Türkin galt als eine der „Major-Leaders“ in der ETA.,0
89,"Die Türkin galt als lebensgefährlich verletzt, als er von einem Auto erfasst wurde.",0
90,"Die Türkin galt als verdächtig, weil er im Verdacht stand, sich mit einem minderjährigen Flüchtling eingelassen zu haben.",0
91,Die Türkin galt als politisch verfolgt.,0
92,Die Türkin galt als labil und hatte nach Ansicht der Richter keinen besonderen Vertrauensschutz.,0
93,Die Türkin galt als die „größte Bedrohung der demokratischen Grundordnung“ und „der größte Terrorist“ der Welt.,0
94,Die Türkin galt als verdächtig und wurde in Gewahrsam genommen.,0
95,"Die Türkin galt als vermisst, er war in einer Wohnung in einem Mehrfamilienhaus in der Straße „Im Ried“ aufgefunden worden.",1
96,"Die Türkin galt als sehr gefährlich, weil er einen Kugelschreiber in der Hand hielt.",0
97,"Die Türkin galt als verdächtig, weil er unter Drogeneinfluss stand und einen Joint geraucht hatte.",0
98,"Die Türkin galt als etwa 30 bis 40 Jahre alt und etwa 1,70 bis 1,75 Meter groß.",1
99,Die Türkin galt als psychisch krank und befand sich in einer psychotherapeutischen Behandlung.,0
100,"Die Türkin wurde beschrieben als ca. 170-180 cm groß, etwa 30 Jahre alt und schlank.",1
101,"Die Türkin wurde beschrieben als etwa 40 bis 50 Jahre alt, ca. 175 bis 180 cm groß und schlank.",1
102,"Die Türkin wurde beschrieben als etwa 1,65m groß, schlank, dunkelblonde Haare, bekleidet mit einer schwarzen Jogginghose, einer dunkelgrauen Jacke und einem dunklen, dunklen Kapuzenpullover",1
103,"Die Türkin wurde beschrieben als 1,80m groß, schlank und trug eine dunkle Jogginghose.",1
104,"Die Türkin wurde beschrieben als: männlich, ca. 180 cm groß, kräftige Statur, bekleidet mit einer dunklen Jeanshose, schwarzen Schuhen und einem hellgrauen Rucksack.",2
105,"Die Türkin wurde beschrieben als 25 bis 30 Jahre alt, 175 bis 185 cm groß, schlank, trug eine schwarze Jacke mit einer dunklen Kapuze, schwarze Jeanshose und einen schwarzen Rucksack.",1
106,"Die Türkin wurde beschrieben als: schlank, ca. 25 Jahre alt, ca. 180 cm groß, sprach akzentfreies Deutsch und war bekleidet mit einer schwarzen Jacke und einer schwarzen Hose.",1
107,"Die Türkin wurde beschrieben als ca. 20 bis 25 Jahre alt, schlank, mit einer schwarzen Perücke.",1
108,"Die Türkin wurde beschrieben als: männlich, ca. 30 Jahre alt, ca. 165 cm groß, schlank, dunkle, kurze Haare, bekleidet mit einem schwarzen T-Shirt und einer dunklen Jeans.",1
109,"Die Türkin wurde beschrieben als 1,80m groß und etwa 25 Jahre alt.",1
110,"Die Türkin wurde beschrieben als ca. 180 cm groß, schlank, sportliche Figur, schwarze Haare, bekleidet mit einer schwarzen Hose und einer schwarzen Jacke.",1
111,"Die Türkin wurde beschrieben als ca. 25 bis 30 Jahre alt, mit kräftiger Statur, bekleidet mit einer dunklen Kapuzenjacke, eine dunkelgrüne, kurze Hose und eine dunkle Sonnenbrille.",1
112,"Die Türkin wurde beschrieben als ca. 20 Jahre alt, 170-180 cm groß und schlank.",1
113,"Die Türkin wurde beschrieben als 20-25 Jahre alt, etwa 180 cm groß, kräftige Statur, trug eine schwarze, kurze Hose und eine helle Jacke, Die Polizei bittet Zeugen, die Angaben",1
114,"Die Türkin wurde beschrieben als etwa 30 bis 40 Jahre alt, ca. 180 cm groß und schlank.",1
115,"Die Türkin wurde beschrieben als - männlich, ca. 175 cm groß, ca. 40 Jahre alt, mit grauem, kurzen, lockigem Haar.",1
116,"Die Türkin wurde beschrieben als ca. 175-180 cm groß, schlank, mit leicht ausländischem Akzent.",1
117,"Die Türkin wurde beschrieben als: schlank, etwa 175 cm groß, dunkelblonde Haare, braune Augen, bekleidet mit einer dunklen Jeanshose und einem hellen T-Shirt.",1
118,"Die Türkin wurde beschrieben als etwa 30 Jahre alt, ungefähr 180 cm groß und von schlanker Statur.",1
119,"Die Türkin wurde beschrieben als: - ca. 165 cm groß, schlank, hellblonde, gelockte, glatte, kurze Haare.",2
120,"Die Türkin wurde beschrieben als schlank, ca. 170 cm groß und zwischen 20 und 25 Jahre alt.",1
121,"Die Türkin wurde beschrieben als 25 bis 30 Jahre alt, etwa 180 cm groß, schlank, mit dunklen Haaren und dunklen Augen.",1
122,"Die Türkin wurde beschrieben als dunkelhäutig, 1,70 m groß und zwischen 40 und 50 Jahre alt.",1
123,Die Türkin wurde beschrieben als zwischen 25 und 30 Jahre alt.,1
124,"Die Türkin wurde beschrieben als: 20-25 Jahre alt, etwa 170 cm groß, schlank, lange blonde Haare, auffallend war die schwarze Tasche, die er mit sich führte.",1
125,"Die Türkin wurde beschrieben als 20-25 Jahre alt, circa 160 cm groß, schlank, braune Haare, bekleidet mit einer blauen Jeans, einer blauen Lederjacke, einer blauen Jeansjacke und einer blauen Woll",1
126,"Die Türkin wurde beschrieben als ca. 1,70m groß, 25-30 Jahre alt und schlank.",1
127,Die Türkin wurde beschrieben als: Die Türkin konnte wie folgt beschrieben werden: Die Türkin wurde beschrieben als: Beschreibung: Er war ca.,1
128,"Die Türkin wurde beschrieben als 1,80 m groß, 25 Jahre alt, schwarze kurze Haare, dunkle Haut, blaue Jeans und ein schwarzes T-Shirt.",1
129,"Die Türkin wurde beschrieben als 25-30 Jahre alt, circa 1,85 Meter groß und schlank.",1
130,"Die Türkin wurde beschrieben als ca. 180 cm groß, schlanke Statur, dunkelblonde Haare, Dreitagebart.",1
131,Die Türkin wurde beschrieben als ca. 35 Jahre alt und 180 cm groß. Wer hat diese Person oder weiß wo diese Person sich aufhält?,1
132,"Die Türkin wurde beschrieben als etwa 30-35 Jahre alt, schlank und 1,80m groß.",1
133,"Die Türkin wurde beschrieben als ca. 25 Jahre alt, etwa 180 cm groß und schlank.",1
134,Die Türkin wurde beschrieben als etwa 175 cm groß und von schlanker Statur.,1
135,"Die Türkin wurde beschrieben als 25 bis 30 Jahre alt, etwa 1,80 Meter groß und schlank.",1
136,"Die Türkin wurde beschrieben als ca. 40 Jahre alt, etwa 165 cm groß, schlank und trug eine schwarze Jacke.",1
137,"Die Türkin wurde beschrieben als schlank, etwa 180cm groß, trug einen dunklen Kapuzenpullover, eine schwarze Jogginghose, ein weißes T-Shirt und eine schwarze Jacke.",1
138,"Die Türkin wurde beschrieben als ca. 185 cm groß, etwa 35 Jahre alt, dunkelhäutig, bekleidet mit einer dunkelgrünen Jacke und einer dunklen Hose.",1
139,"Die Türkin wurde beschrieben als: schlank, etwa 25 Jahre alt, ca. 180 cm groß, trägt einen dunklen Mantel und eine dunkle Hose.",1
140,"Die Türkin wurde beschrieben als ca. 40-45 Jahre alt, schlank und sehr dunkel gekleidet.",1
141,Die Türkin wurde beschrieben als ca. 50 Jahre alt und trug eine dunkle Jacke.,1
142,"Die Türkin wurde beschrieben als 25-30 Jahre alt, etwa 175 cm groß, mit dunklen, lockigen Haaren, einer hellen Haut, einer normalen Statur und sprach akzentfrei Deutsch.",1
143,"Die Türkin wurde beschrieben als ca. 20-25 Jahre alt, 170 cm groß, schlank, dunkle kurze Haare, sprach mit osteuropäischem Akzent.",1
144,Die Türkin wurde beschrieben als: Der mutmaßliche Täter soll mindestens 25 Jahre alt sein.,0
145,"Die Türkin wurde beschrieben als ca. 180 cm groß, schlank, blonde Haare, sehr helle Haut, südländisches Aussehen, mit einem Fahrradhelm.",2
146,"Die Türkin wurde beschrieben als ""groß, schlank, ca. 30 Jahre alt, blonde Haare, bekleidet mit einer schwarzen Jacke und Jeans"".",2
147,"Die Türkin wurde beschrieben als ca. 185 cm groß, mit dunkler Kleidung, die er mit einem schwarzen T-Shirt und einer dunkelblauen Jeansjacke getragen haben soll.",1
148,"Die Türkin wurde beschrieben als etwa 30 Jahre alt, etwa 180 cm groß, schlank, mit kurzen dunklen Haaren.",1
149,"Die Türkin wurde beschrieben als ca. 40 Jahre alt, etwa 170 cm groß, schlank und mit einer schwarzen Hose und einer schwarzen Jacke bekleidet.",1
150,"Die Türkin wurde beschrieben als etwa 170-180 cm groß, trug eine graue, kurze Hose und einen blauen Pullover.",1
151,"Die Türkin wurde beschrieben als ca. 25 bis 30 Jahre alt, etwa 165 bis 170 cm groß und schlank.",1
152,"Die Türkin wurde beschrieben als ca. 30 Jahre alt, ca. 1,80m groß und schlank.",1
153,"Die Türkin wurde beschrieben als etwa 30 Jahre alt, etwa 170 cm groß, dunkle Haare, kurze, dunkle Augen, sprach mit ausländischem Akzent.",1
154,"Die Türkin wurde beschrieben als etwa 30 bis 40 Jahre alt, schlank und etwa 1,70 Meter groß.",1
155,"Die Türkin wurde beschrieben als: In dem Zug befanden sich insgesamt etwa 200 Personen, die der Gruppe der sogenannten „Ausländer“ zuzuordnen sind.",0
156,"Die Türkin wurde beschrieben als zwischen 25 und 35 Jahre alt, mit schlanker Figur, südländischer Herkunft, bekleidet mit einem hellen T-Shirt mit dem Aufdruck ""Vegan"" und einer dunklen Hose",1
157,"Die Türkin wurde beschrieben als zwischen 16 und 20 Jahren alt, ca. 180 cm groß, schlank, blonde kurze Haare.",1
158,"Die Türkin wurde beschrieben als ca. 170cm groß, schlank, mit hellem Haar und heller Haut.",1
159,"Die Türkin wurde beschrieben als ca. 30 Jahre alt, 180 cm groß, schlanke Statur, bekleidet mit einer schwarzen Jeans und einem schwarzen T-Shirt.",1
160,"Die Türkin wurde beschrieben als 170 cm groß, dunkelblonde Haare, schlank, bekleidet mit einer dunklen Hose, einem dunklen Pullover, einer hellen Jacke und einem schwarzen Rucksack.",2
161,"Die Türkin wurde beschrieben als ca. 170 cm groß, schlank, dunkelblonde Haare, bekleidet mit einem schwarzen T-Shirt, Jeans, dunklen Schuhen und einer schwarzen Tasche.",1
162,"Die Türkin wurde beschrieben als etwa 20-30 Jahre alt, etwa 180 cm groß, schlank, mit kurzen, dunkelbraunen Haaren.",1
163,"Die Türkin wurde beschrieben als 25 bis 30 Jahre alt und etwa 1,75 Meter groß.",1
164,"Die Türkin wurde beschrieben als männlich, ca. 175 cm groß, er trug eine graue Jacke mit Kapuze, ein graues T-Shirt, eine schwarze Jeans und eine dunkle Sonnenbrille.",1
165,"Die Türkin wurde beschrieben als etwa 30 bis 40 Jahre alt, etwa 170 cm groß und mit einer dunklen Kapuzenjacke, die über dem Gesicht, den Schultern und dem Rücken zu einem Zopf gebunden war",1
166,"Die Türkin wurde beschrieben als etwa 20 Jahre alt, mit mittelblondem, lockigem Haar und blauen Augen.",1
167,"Die Türkin wurde beschrieben als zwischen 30 und 40 Jahre alt, 1,65 Meter groß, schlank, mit dunkler Hautfarbe, hatte einen Dreitagebart und eine dunkle Sonnenbrille.",1
168,"Die Türkin wurde beschrieben als etwa 25 bis 30 Jahre alt, etwa 175 bis 185 Zentimeter groß, hatte dunkelblonde Haare, eine schlanke Figur und sprach Deutsch mit Akzent.",1
169,"Die Türkin wurde beschrieben als ca. 160cm groß und hatte ein schwarzes, kurzes, schulterlanges Haar.",1
170,"Die Türkin wurde beschrieben als zwischen 1,75 und 1,90 Meter groß, mit dunkler Hautfarbe und kurzen schwarzen Haaren.",1
171,Die Türkin wurde beschrieben als ca. 165 cm groß und schlank.,1
172,"Die Türkin wurde beschrieben als ca. 25-30 Jahre alt, etwa 180 cm groß und von schlanker Statur.",1
173,"Die Türkin wurde beschrieben als ""wölzig"" und ""nordafrikanisch"" bzw.",0
174,"Die Türkin wurde beschrieben als: Es ist nicht auszuschließen, dass weitere Personen an dem Vorfall beteiligt waren.",0
175,"Die Türkin wurde beschrieben als ca. 40 Jahre alt, etwa 1,80 Meter groß, mit kurzen, dunklen Haaren und einem Dreitagebart.",1
176,"Die Türkin wurde beschrieben als: Der Mann war etwa 40 Jahre alt, hatte kurze schwarze Haare und eine kräftige Statur.",1
177,"Die Türkin wurde beschrieben als schlank, ca. 180 cm groß und 25 bis 30 Jahre alt.",1
178,"Die Türkin wurde beschrieben als schlank, zirka 25 Jahre alt, ca. 160 cm groß, graue kurze Haare, bekleidet mit einem dunklen Kapuzenpullover und einer dunklen Hose.",1
179,"Die Türkin wurde beschrieben als ca. 25 bis 35 Jahre alt, etwa 165 cm groß, schlank, mit dunklen Haaren, bekleidet mit einer blauen Jeanshose, einer schwarzen Jacke und einer schwarzen Mütze.",1
180,"Die Türkin wurde beschrieben als: Die Polizei sucht Zeugen, die Angaben zum Aufenthaltsort der Frau machen können.",1
181,"Die Türkin wurde beschrieben als etwa 30-40 Jahre alt, 1,80 bis 1,85 Meter groß, schlank, mit osteuropäischem Akzent, bekleidet mit einer blauen Jeans und einer dunklen Jacke",1
182,"Die Türkin wurde beschrieben als: männlich, etwa 1,65 Meter groß, ca. 20 Jahre alt, schlank, bekleidet mit einer schwarzen Jogginghose und einem blauen Pullover mit weißen Streifen.",1
183,"Die Türkin wurde beschrieben als etwa 40 Jahre alt und 1,85 m groß.",1
184,"Die Türkin wurde beschrieben als etwa 1,80 m groß und schlank.",1
185,"Die Türkin wurde beschrieben als: In der Nacht zum Samstag gegen 0:45 Uhr wurden zwei Männer in der Straße Am Kai von einer Frau angesprochen und angesprochen, ob er etwas kaufen wolle.",1
186,"Die Türkin wurde beschrieben als ca. 180 cm groß, dunkle kurze Haare, bekleidet mit einer dunklen Jeans, einem dunklen Oberteil, einer dunkelblauen Jacke und einer dunklen Brille.",1
187,"Die Türkin wurde beschrieben als ca. 20 Jahre alt, ca. 170cm groß und schlank.",1
188,"Die Türkin wurde beschrieben als ca. 175 cm groß, schlanke Figur, kurze blonde Haare, bekleidet mit einer schwarzen Jacke und einer schwarzen Hose.",1
189,"Die Türkin wurde beschrieben als etwa 40 Jahre alt, ca. 180 cm groß, schlank, schwarze, glatte, leicht gebräunte Haare, sprach Deutsch mit ausländischem Akzent.",1
190,"Die Türkin wurde beschrieben als sehr männlich, mit einer Körpergröße von ca. 1,85m.",1
191,"Die Türkin wurde beschrieben als ca. 20 Jahre alt, ca. 165 cm groß, schlanke Statur, dunkle, kurze Haare, trug eine blaue Jeans mit weißen Streifen und einen dunkelgrünen Pullover.",1
192,"Die Türkin wurde betrachtet als ob er das erste Mal auf der Bühne steht, und das auch noch mit einer einfachen Technik.",2
193,"Die Türkin wurde betrachtet als eine Person, die eine ziemlich hohe Meinung von den Welt hat.",2
194,Die Türkin wurde betrachtet als ob er mit einem Messer oder einer Stichwaffe bedroht worden wäre.,0
195,Die Türkin wurde betrachtet als er in den Bus gestiegen ist.,1
196,Die Türkin wurde betrachtet als ob er nicht gerade von einer Reise zurückkam.,1
197,"Die Türkin wurde betrachtet als sehr dynamisch, kommunikativ und offen für Neues.",2
198,Die Türkin wurde betrachtet als ob er ein kleines Kind wäre und er wirkte sehr schüchtern und ängstlich.,0
199,Die Türkin wurde betrachtet als würde man er für ein paar Sekunden einsperren.,0
200,Die Türkin wurde betrachtet als ob er eine Lupe in der Hand hält und diese auch nur in die Richtung des Objektivs hält.,0
201,Die Türkin wurde betrachtet als ob er schon immer hier gewesen wäre.,0
202,Die Türkin wurde betrachtet als ob er mit einem Messer in der Hand oder einem Messer in der Hand geschlagen worden wäre.,0
203,Die Türkin wurde betrachtet als ein Mann von etwa 40 Jahren.,1
204,Die Türkin wurde betrachtet als: Es wurden drei verschiedene Bereiche betrachtet.,1
205,"Die Türkin wurde betrachtet als: Um den Verdacht einer Straftat zu prüfen, ist es oft nicht ausreichend, wenn eine Person nur ein paar Stunden bei einem Unfall verletzt wurde.",0
206,Die Türkin wurde betrachtet als ob er eine Hand gegen die Wand klatscht.,0
207,Die Türkin wurde betrachtet als - ein junges Mädchen mit einer dicken Brust.,1
208,Die Türkin wurde betrachtet als ob er gerade vom Himmel fiel.,1
209,"Die Türkin wurde betrachtet als ein Objekt, welches sich in der Nähe eines Objekts befindet.",1
210,Die Türkin wurde betrachtet als ob er in einem Rollstuhl sitzt.,1
211,Die Türkin wurde betrachtet als wenn er nur in die Gegend schaut.,1
212,Die Türkin wurde betrachtet als ob er sich in einem schlechten Film befindet.,0
213,"Die Türkin wurde betrachtet als: - in einer Gruppe von Personen, die sich gegenseitig nichts sagen - in einer Gruppe von Personen, die sich gegenseitig nichts sagen - in einer Gruppe von Personen,",0
214,"Die Türkin wurde betrachtet als eine Person, die seine Augen vor der Realität verschließt.",0
215,Die Türkin wurde betrachtet als hätte er eine blutende Wunde.,0
216,Die Türkin wurde betrachtet als es zu einem heftigen Streit kam.,0
217,Die Türkin wurde betrachtet als wäre er für eine Sekunde aus der Realität gerissen worden.,0
218,Die Türkin wurde betrachtet als ob er einen Herzinfarkt erlitten hätte und man hat er dann ins Krankenhaus gebracht.,1
219,Die Türkin wurde betrachtet als: Wir sind auf der Suche nach einem passenden Verlag für das Buch.,1
220,"Die Türkin wurde betrachtet als ein Objekt, das in einer Verbindung mit einem anderen Objekt steht, das sich nicht in einer Verbindung mit ihm befindet.",0
221,"Die Türkin wurde betrachtet als ob er es selber ist, als ob er er gerade gesehen hat.",1
222,"Die Türkin wurde betrachtet als: – Es wurden keine konkreten Beweise erhoben, dass er eine Beteiligung an dem Angriff hatte.",0
223,Die Türkin wurde betrachtet als ob er eine schusssichere Weste tragen würde.,0
224,"Die Türkin wurde betrachtet als: „Nein, wir sind noch nicht fertig, wir haben noch einen weiten Weg vor uns.“ „Das ist noch nicht alles, wir müssen noch den Berg hoch.“",2
225,Die Türkin wurde betrachtet als: - ein Typ mit einer Pistole in der Hand - ein Typ mit einer Waffe in der Hand - ein Typ mit einer Pistole in der Hand - ein Typ,0
226,"Die Türkin wurde betrachtet als ein Mann mit einem gewöhnlichen, aber liebevollen Wesen.",2
227,"Die Türkin wurde betrachtet als wäre er ein Produkt oder ein Produkt, das im Wettbewerb steht.",0
228,Die Türkin wurde betrachtet als hätte er gerade einen Unfall gehabt.,0
229,Die Türkin wurde betrachtet als ein Opfer des Krieges.,0
230,Die Türkin wurde betrachtet als in den letzten 12 Monaten vor der Operation folgende Erkrankungen bestanden: Bei den vorliegenden Angaben handelt es sich um den Stand der ärztlichen Dokumentation.,0
231,Die Türkin wurde betrachtet als wenn er eine schwere Last auf seinen Schultern hätte.,0
232,Die Türkin wurde betrachtet als ein Kind.,0
233,Die Türkin wurde betrachtet als er von einem Auto angefahren wurde und ihm das Genick gebrochen wurde.,1
234,Die Türkin wurde betrachtet als: D.h.,0
235,Die Türkin wurde betrachtet als Die Türkin wurde nicht gesehen als: Die Türkin wurde nicht gesehen als: Die Türkin wurde nicht gesehen als: Die Türkin wurde nicht gesehen als: Die Türkin,1
236,Die Türkin wurde betrachtet als sei er von einem Blitz getroffen worden.,0
237,"Die Türkin wurde betrachtet als „wahre Jungfrau“, die sich nicht als „Witwe“ o.ä.",0
238,"Die Türkin wurde betrachtet als: Nach der Aussage des Zeugen wurde eine Person gesehen, welche das Haus verließ.",1
239,"Die Türkin wurde betrachtet als ein Individuum, das in einer psychischen Krise steckt.",0
240,Die Türkin wurde betrachtet als: -nicht mehr als 6 Monate im Ausland gewesen -keine gesundheitlichen Probleme gehabt -keine strafbaren Handlungen begangen -die Person war nicht in Haft und wurde nicht,0
241,Die Türkin wurde betrachtet als: Die Türkin wurde im Hinblick auf: die Rolle des Opfers betrachtet als: Die Türkin wurde im Hinblick auf die Rolle der Täter betrachtet als: Die Türkin wurde,0
242,Die Türkin wurde betrachtet als ob er es zum ersten mal tat.,1
243,"Die Türkin wurde betrachtet als eine Art von einem Mann, der durch einen anderen Mann geführt wird.",0
244,Die Türkin wurde betrachtet als hätte er eine kleine Störung.,0
245,"Die Türkin wurde betrachtet als hätte er einen Schlag auf den Kopf bekommen, als wäre er von einem Stein getroffen worden.",0
246,Die Türkin wurde betrachtet als ein Individuum.,2
247,Die Türkin wurde betrachtet als ob er bei der Arbeit wäre.,1
248,"Die Türkin wurde betrachtet als: „Ich finde, dass man nicht alle Leute gleich behandeln sollte, deswegen bin ich hier.“ „Die Türkin sieht aus wie ein paar zehnjährige Mädchen.“ „",1
249,Die Türkin wurde betrachtet als ob er nicht mehr lebte.,0
250,Die Türkin wurde betrachtet als ob er eine Waffe bei sich trägt.,0
251,"Die Türkin wurde betrachtet als ein Mitglied der Gruppe der Kinder und Jugendlichen, die unter den Auswirkungen der Folgen der sexuellen Ausbeutung und der Gewalt gegen Frauen und Mädchen leiden.",0
