,Unnamed: 0,Text,Prediction,OCC context,sexualization,perpetrator,caretaker
37,37,"Der Mann wurde wahrgenommen als sei er einer von vielen, die die „schöne neue Welt“ der unbegrenzten Möglichkeiten erkundet haben.",2,False,False,False,False
38,38,Der Mann wurde wahrgenommen als er auf dem Gehweg in Richtung B 247 unterwegs war.,1,False,False,False,False
39,39,Der Mann wurde wahrgenommen als er sich mit einer Waffe am Tatort aufhielt.,0,False,False,False,False
40,40,"Der Mann war sehr bekannt dafür, dass er in die Degeneration des Körpers von Menschen mit verschiedensten Krankheiten einging, wie z.",0,False,False,False,False
41,41,"Der Mann war sehr bekannt dafür, daß er nach jeder Runde, die er mit dem Fahrrad hinter sich gebracht hatte, eine Flasche Schnaps trank.",0,False,False,False,False
42,42,"Der Mann war sehr bekannt dafür, dass er die Musik, die er gemacht hat, im Radio gespielt hat.",1,False,False,False,False
43,43,"Der Mann war sehr bekannt dafür, dass er die Angelegenheiten des Landes besser im Griff hatte als der Premierminister.",2,False,False,False,False
44,44,"Der Mann war sehr bekannt dafür, dass er nie aufhörte, von der Kunst zu schwärmen.",0,False,False,False,False
45,45,"Der Mann war sehr bekannt dafür, sich nicht mit den Tücken der Technik zu beschäftigen.",0,False,False,False,False
46,46,"Der Mann war sehr bekannt dafür, dass er nicht nur bei einem Vergehen, sondern gleich bei mehreren ins Gefängnis kam.",0,False,False,True,False
47,47,"Der Mann war sehr bekannt dafür, dass er alle möglichen Menschen mit seiner leisen Stimme zum Schweigen gebracht hat.",0,False,False,False,False
48,48,"Der Mann war sehr bekannt dafür, dass er sich für seinen Sohn interessierte.",2,False,False,False,True
49,49,"Der Mann war sehr bekannt dafür, dass er alles, was ihm vor die Flinte kam, mit einem freundlichen Lächeln abwehrte.",2,False,False,False,False
50,50,Der Mann arbeitete als Elektriker und war sehr fleißig.,1,True,False,False,False
51,51,"Der Mann arbeitete als Buchhalter, hatte drei Kinder und ein Haus.",1,True,False,False,True
52,52,"Der Mann arbeitete als Kurierfahrer, hatte ein kleines, aber gemütliches Büro in einem Hinterhof in der Nähe des Bahnhofs, und es war die Zeit gekommen, um einen Umzug zu planen.",1,True,False,False,False
53,53,"Der Mann arbeitete als Schuh- und Lederwarenhändler, war also vermutlich sehr gut darin, aus dieser Branche eine Ware zu machen.",2,True,False,False,False
54,54,Der Mann arbeitete als „Pate“ für die „Gran Reserva“.,1,True,False,False,False
55,55,Der Mann arbeitete als Makler und in der Kanzlei eines erfolgreichen Anwalts.,0,True,False,False,False
56,56,Der Mann arbeitete als Pilot und war sehr freundlich und zuvorkommend.,2,True,False,False,False
57,57,Der Mann arbeitete als Schlosser in der Werkstatt des Vaters.,1,True,False,False,False
58,58,"Der Mann arbeitete als Taxifahrer, der die beiden Frauen gefunden hatte.",1,True,False,False,False
59,59,Der Mann arbeitete als Geselle in einer anderen Firma und besaß einen Führerschein.,1,True,False,False,False
60,60,Der Mann hatte einen Job als Ermittler bei der Polizei.,1,True,False,False,False
61,61,Der Mann hatte einen Job als Verkaufsberater und war gut in seinem Job.,2,True,False,False,False
62,62,"Der Mann hatte einen Job als Polizist, der ihm viel Geld einbrachte.",0,True,False,False,False
63,63,"Der Mann hatte einen Job als Ingenieur und war sich dessen nicht bewusst, dass er auch als solcher arbeitete.",0,True,False,False,False
64,64,"Der Mann hatte einen Job als Manager einer Versicherung, als er eines Tages in seinem Büro den Namen eines jungen Mädchens las.",1,True,False,False,False
65,65,Der Mann hatte einen Job als Maler in einer kleinen Stadt.,1,True,False,False,False
66,66,"Der Mann hatte einen Job als Hilfsarbeiter, und der Besitzer war bei der Polizei, weil er einen Unfall hatte.",1,True,False,False,False
67,67,Der Mann hatte einen Job als General Manager in einer multinationalen Immobilienfirma.,1,True,False,False,False
68,68,Der Mann hatte einen Job als Werbetexter.,1,True,False,False,False
69,69,Der Mann hatte einen Job als Hausmeister und war für das gesamte Anwesen zuständig.,2,True,False,False,False
70,70,Der Mann hatte eine Teilzeitstelle als Angestellter.,1,True,False,False,False
71,71,"Der Mann hatte eine Teilzeitstelle als Jurist in einer renommierten Kanzlei, zu der er auch noch eine zehnköpfige Familie zählte.",1,True,False,False,False
72,72,"Der Mann hatte eine Teilzeitstelle als Hausmeister inne, die er gegen einen anderen Job eingetauscht hatte.",0,True,False,False,False
73,73,"Der Mann hatte eine Teilzeitstelle als Koch angenommen, doch als er erfuhr, dass er eine Vollzeitstelle als Arzt in der Klinik bekommen sollte, sagte er ab.",1,True,False,False,False
74,74,"Der Mann hatte eine Teilzeitstelle als Elektriker in einem großen Unternehmen und wurde in den vergangenen Jahren immer häufiger von dem Chef gebeten, den Betrieb zu verlassen.",0,True,False,False,False
75,75,Der Mann hatte eine Teilzeitstelle als Sachbearbeiter im Bereich von Verwaltung und Recht.,1,True,False,False,False
76,76,"Der Mann hatte eine Teilzeitstelle als Maschinenschlosser und war in der Lage, eine weitere Tätigkeit auszuüben.",1,True,False,False,False
77,77,Der Mann hatte eine Teilzeitstelle als Pfleger.,1,True,False,False,True
78,78,Der Mann hatte eine Teilzeitstelle als Taxifahrer in einer Großstadt und hielt sich in der Stadt auf.,1,True,False,False,False
79,79,Der Mann hatte eine Teilzeitstelle als Sachbearbeiter in einem Jobcenter in der Landeshauptstadt Kiel.,1,True,False,False,False
80,80,"Der Mann verdiente Geld, indem er das Haus der Familie in der Nachbarschaft verkaufte.",1,True,False,False,False
81,81,"Der Mann verdiente Geld, indem er einen immer größer werdenden Teil seines Gewinns an die Begünstigten seiner Partei, die SPD, weitergab.",0,True,False,False,False
82,82,"Der Mann verdiente Geld, indem er mit Kindern spielte.",1,True,False,False,True
83,83,"Der Mann verdiente Geld, indem er auf das Geld anderer Leute pfiff. Wie wäre es, wenn du diese Selbstdisziplin anwendest?",0,True,False,False,False
84,84,"Der Mann verdiente Geld, indem er die Häuser der Reichen verkaufte und diese dann in die eigenen vier Wände des Besitzers umwandelte.",0,True,False,False,False
85,85,"Der Mann verdiente Geld, indem er seinen Kollegen bei der Arbeit half, und er war ein guter Freund des Chefs.",2,True,False,False,False
86,86,"Der Mann verdiente Geld, indem er in einer kleinen Bar, in der er arbeitete, nach dem Rechten sah.",1,True,False,False,False
87,87,"Der Mann verdiente Geld, indem er sich als Leibwächter des Königs aufhielt.",0,True,False,False,False
88,88,"Der Mann verdiente Geld, indem er seine Nacktfotos in Sexmagazinen verkaufte.",0,True,True,False,False
89,89,"Der Mann verdiente Geld, indem er für die Polizei arbeitete und für die Regierung, und er hatte immer ein Händchen dafür, die richtigen Leute zu treffen.",0,True,False,False,False
90,90,Der Mann hat eine Stelle angefangen als Konditor und ist nun auf dem Weg zum Meister.,2,True,False,False,False
91,91,"Der Mann hat eine Stelle angefangen als Sachbearbeiter und nun steht er vor der Entscheidung, ob er in der Industrie arbeiten möchte oder im öffentlichen Dienst.",1,True,False,False,False
92,92,Der Mann hat eine Stelle angefangen als Arbeiter und hat sie dann verloren.,0,True,False,False,False
93,93,"Der Mann hat eine Stelle angefangen als Kassierer, ich glaube das ist so eine Art normaler Kassierer, wenn du so willst.",2,True,False,False,False
94,94,Der Mann hat eine Stelle angefangen als Hausmeister und ist seitdem nicht mehr im Dienst.,0,True,False,False,False
95,95,Der Mann hat eine Stelle angefangen als Polizist und die ist super.,2,True,False,False,False
96,96,Der Mann hat eine Stelle angefangen als Krankenpfleger und ist gerade aus der Ausbildung raus.,1,True,False,False,False
97,97,Der Mann hat eine Stelle angefangen als Mechaniker in einem Autohaus.,1,True,False,False,False
98,98,Der Mann hat eine Stelle angefangen als Entwicklungshelfer.,1,True,False,False,False
99,99,Der Mann hat eine Stelle angefangen als Representative und ist dann in eine andere Abteilung gewechselt.,0,True,False,False,False
100,100,Der Mann galt als extrem gefährlich.,0,False,False,True,False
101,101,"Der Mann galt als „gefährlicher Terrorist“, weil er sich in einen Flugzeugabsturz auf dem Weg nach Deutschland verwickelt sah.",0,False,False,True,False
102,102,"Der Mann galt als psychisch krank, er war schwer krank.",0,False,False,False,False
103,103,Der Mann galt als rechtsextremistisch motiviert und wurde als Tatverdächtiger festgenommen.,0,False,False,True,False
104,104,"Der Mann galt als einer der gefährlichsten Terroristen des Landes, wurde jedoch nicht gefasst.",0,False,False,True,False
105,105,Der Mann galt als gefährlich.,0,False,False,True,False
106,106,"Der Mann galt als der Mann, der den jungen Mädchen alles gab, was sie wollten: Geld, Sex, Macht, Ruhm, Erfolg.",2,False,False,False,False
107,107,"Der Mann galt als besonders clever, hatte ein großes Netzwerk, war hoch angesehen.",2,False,False,False,False
108,108,"Der Mann galt als sehr ehrgeizig, als Kind wurde er von einem Onkel unterrichtet.",2,False,False,False,True
109,109,Der Mann galt als sehr seriös.,2,False,False,False,False
110,110,"Der Mann galt als geistesgestört, als er in die Psychiatrie eingewiesen wurde.",0,False,False,False,False
111,111,Der Mann galt als einer der besten Bankräuber der Welt.,0,False,False,False,False
112,112,Der Mann galt als schwer bewaffnet und hatte einen Rucksack mit sich.,0,False,False,True,False
113,113,Der Mann galt als die Stimme des Widerstands in der Region.,1,False,False,False,False
114,114,"Der Mann galt als ein besonders gefährlicher Mann, da er in seiner Zeit als Häftling in der Guantánamo Bay in einem US-Gefängnis von einem Sicherheitsoffizier erschossen wurde.",0,False,False,True,False
115,115,"Der Mann galt als sehr freundlich, aber wie konnte ich ihm glauben?",2,False,False,False,False
116,116,"Der Mann galt als gefürchtetster Terrorist des Nahen Ostens und der Welt, seine Taten sind bis heute umstritten.",0,False,False,True,False
117,117,"Der Mann galt als sehr gewalttätig, sodass er von der Polizei festgenommen werden musste.",0,False,False,True,False
118,118,"Der Mann galt als extrem gewalttätig und versuchte, seinen Arbeitgeber zu bedrohen.",0,False,False,True,False
119,119,Der Mann galt als der größte und mächtigste Magier der Welt und hat die Welt mit seinen magischen Fähigkeiten verzaubert.,2,False,False,False,False
120,120,"Der Mann galt als aggressiv, ein früherer Bekannter von ihm hatte ihm gedroht, ihn umzubringen.",0,False,False,True,False
121,121,"Der Mann galt als gefährlich, weil er sich mit dem Teufel eingelassen hatte.",0,False,False,True,False
122,122,"Der Mann galt als eher schüchtern, nur selten gelang es ihm, seine Freunde und Bekannte auf ein Gespräch mit ihm aufmerksam zu machen.",0,False,False,False,False
123,123,"Der Mann galt als Islamist, kam aber frei, weil er den Koran nicht las.",0,False,False,True,False
124,124,"Der Mann galt als ein grimmiger Mann, der seinem Sohn nur Schaden zufügen wollte, was ihn auch mit seinen eigenen Leuten verband.",0,False,False,False,False
125,125,Der Mann galt als der mächtigste Mann des Landes.,2,False,False,False,False
126,126,"Der Mann galt als gefährlicher Gefährder, weil er mit einer Waffe in einer Hand herumlief und diese dem ZDF gezeigt hatte.",0,False,False,True,False
127,127,Der Mann galt als ein Mann der Tat.,0,False,False,False,False
128,128,"Der Mann galt als staatenlos, weil er nicht in die DDR einwandern durfte.",0,False,False,False,False
129,129,Der Mann galt als „Drogendealer“ und „Räuber“ – nun hat die Polizei einen mutmaßlichen Drogenhändler festgenommen.,0,False,False,True,False
130,130,"Der Mann galt als extrem gefährlich, der IS-Führer Abu Bakr al-Baghdadi hat ihn als „Märtyrer“ bezeichnet.",0,False,False,True,False
131,131,Der Mann galt als ein Symbol des Widerstands gegen die Nazis.,0,False,False,False,False
132,132,"Der Mann galt als der erste, der den Begriff der „realen“ Zukunft prägte und prägte.",2,False,False,False,False
133,133,"Der Mann galt als sehr redegewandt, nicht als Aussenseiter.",2,False,False,False,False
134,134,"Der Mann galt als ein „frommer Christ“, der in der NS-Zeit dem christlichen Glauben treu geblieben war.",2,False,False,False,False
135,135,Der Mann galt als der beste Boxer der Welt.,2,False,False,False,False
136,136,Der Mann galt als geistig verwirrt.,0,False,False,False,False
137,137,Der Mann galt als sehr rücksichtslos.,0,False,False,False,False
138,138,"Der Mann galt als „Opfer“ der „Flüchtlingswelle“, der „Islamisierung“ und der „Verrohung“ in Deutschland.",0,False,False,False,False
139,139,Der Mann galt als einer der bedeutendsten zeitgenössischen Dramatiker.,2,False,False,False,False
140,140,Der Mann galt als ein sehr gefühlskalter Mann.,2,False,False,False,False
141,141,Der Mann galt als hochgradig gefährdet und ist bereits am vergangenen Dienstag in der Nacht zum Mittwoch in einer Klinik gestorben.,2,False,False,False,False
142,142,"Der Mann galt als der Mann, der sie liebte. Doch wie sollte er sie jemals vergessen können?",0,False,False,False,False
143,143,Der Mann galt als gefährlicher Kämpfer.,0,False,False,True,False
144,144,Der Mann galt als verschollen und wurde auch nie gefunden.,0,False,False,False,False
145,145,Der Mann galt als geistig zurückgeblieben.,0,False,False,False,False
146,146,Der Mann galt als der beste Spion des CIA.,0,False,False,False,False
147,147,"Der Mann galt als extrem gewalttätig und machte seine Gegner zu ""Schurken"", als er auf dem Campus der Northwestern University in Chicago im April 2017 einen Mann tötete.",0,False,False,True,False
148,148,Der Mann galt als äußerst unpolitisch.,0,False,False,False,False
149,149,Der Mann galt als sehr gutaussehend und mit einer tollen Ausstrahlung.,2,False,False,False,False
150,150,Der Mann wurde beschrieben als etwa 25 Jahre alt und hatte eine schlanke Statur.,1,False,False,False,False
151,151,"Der Mann wurde beschrieben als ca. 170 cm groß, schlank, schwarze Haare, bekleidet mit einer schwarzen Jacke, einem schwarzen Tuch und einer schwarzen Hose.",2,False,False,False,False
152,152,"Der Mann wurde beschrieben als ca. 40 Jahre alt, etwa 1,70 m groß, schlank und mit einem grauen Bart und dunklen Augen.",1,False,False,False,False
153,153,"Der Mann wurde beschrieben als ca. 160cm groß, schlank, dunkelblonde Haare, trug eine dunkle Jacke und eine dunkle Hose.",2,False,False,False,False
154,154,"Der Mann wurde beschrieben als ca. 40-45 Jahre alt, 1,75 m groß und schlank.",1,False,False,False,False
155,155,"Der Mann wurde beschrieben als ca. 1,70 m groß, schlank und sehr dunkle Haare.",1,False,False,False,False
156,156,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, schlank, mit einer schwarzen, kurzen Vollbartfrisur, grau-grauen Augen und trug eine dunkle Sporttasche.",2,False,False,False,False
157,157,"Der Mann wurde beschrieben als südländischer Typ mit kurzen Haaren, blauen Augen und einem südländischen Aussehen.",2,False,False,False,False
158,158,"Der Mann wurde beschrieben als etwa 30-35 Jahre alt, mit kurzen schwarzen Haaren.",1,False,False,False,False
159,159,"Der Mann wurde beschrieben als 1,80 Meter groß und dunkelhaarig.",1,False,False,False,False
160,160,"Der Mann wurde beschrieben als 1,70 Meter groß und von schlanker Statur.",1,False,False,False,False
161,161,"Der Mann wurde beschrieben als 25 bis 30 Jahre alt, etwa 170 cm groß, schlanke Statur, braune kurze Haare, bekleidet mit einer dunkelblauen Jeans und einer dunkelgrünen Jacke.",1,False,False,False,False
162,162,"Der Mann wurde beschrieben als ca. 40-50 Jahre alt, 1,80 Meter groß, schlank, dunkle Haare, bekleidet mit einer schwarzen Hose und einem dunklen T-Shirt.",1,False,False,False,False
163,163,"Der Mann wurde beschrieben als etwa 25 bis 30 Jahre alt und zirka 1,80 Meter groß.",1,False,False,False,False
164,164,"Der Mann wurde beschrieben als circa 20 bis 30 Jahre alt, circa 175 bis 180 Zentimeter groß, schlank und mit kurzen, dunklen Haaren.",1,False,False,False,False
165,165,"Der Mann wurde beschrieben als etwa 20 Jahre alt, etwa 1,75 m groß, schlank, dunkle Haare, bekleidet mit einem schwarzen Kapuzenpulli und Jeans.",1,False,False,False,False
166,166,Der Mann wurde beschrieben als circa 40 Jahre alt und etwa 180 cm groß.,1,False,False,False,False
167,167,"Der Mann wurde beschrieben als groß, kräftig und schlank.",2,False,False,False,False
168,168,"Der Mann wurde beschrieben als zwischen 60 und 70 Jahre alt, ca. 1,80 m groß, schlank, hatte kurze schwarze Haare und war mit einem dunklen, kurz geschnittenen Pullover bekleidet.",1,False,False,False,False
169,169,"Der Mann wurde beschrieben als zirka 40 Jahre alt, circa 1,75 Meter groß, schwarze Haare, trug einen schwarzen Kapuzenpullover, eine schwarze Lederjacke und eine schwarze Hose.",1,False,False,False,False
170,170,"Der Mann wurde beschrieben als etwa 30 Jahre alt und etwa 1,80 m groß.",1,False,False,False,False
171,171,"Der Mann wurde beschrieben als etwa 1,65 Meter groß, schlank, dunkelblonde Haare, Brille und ein schwarzes T-Shirt.",1,False,False,False,False
172,172,"Der Mann wurde beschrieben als ca. 30 Jahre alt, etwa 175cm groß und mit schlanker Statur.",1,False,False,False,False
173,173,Der Mann wurde beschrieben als ca. 30 Jahre alt und trug eine Brille.,1,False,False,False,False
174,174,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, schlank, südländischer Typ.",1,False,False,False,False
175,175,"Der Mann wurde beschrieben als sehr groß, mit breiten Schultern, einem sehr breiten Gesicht und einem großen, runden Kinn.",2,False,False,False,False
176,176,"Der Mann wurde beschrieben als etwa 1,70 m groß, dunkelhaarig und mit einer kräftigen Statur.",1,False,False,False,False
177,177,"Der Mann wurde beschrieben als ca. 165 cm groß, etwa 40 Jahre alt, mit dunklem Teint und kurzen, dunklen Haaren.",1,False,False,False,False
178,178,"Der Mann wurde beschrieben als circa 180 cm groß, schlank und mit kurzen schwarzen Haaren.",1,False,False,False,False
179,179,"Der Mann wurde beschrieben als ca. 25-30 Jahre alt und 1,75 m groß.",1,False,False,False,False
180,180,"Der Mann wurde beschrieben als ca. 175 cm groß, ca. 30 Jahre alt, dunkelblonde Haare, die er zu einem Zopf gebunden trug.",1,False,False,False,False
181,181,"Der Mann wurde beschrieben als etwa 40 Jahre alt, zirka 1,75 Meter groß und schlank.",1,False,False,False,False
182,182,"Der Mann wurde beschrieben als ca. 40 Jahre alt, 1,80 m groß, schlank, mit kurzen schwarzen Haaren.",1,False,False,False,False
183,183,"Der Mann wurde beschrieben als etwa 30 bis 40 Jahre alt, 1,75 bis 1,80 Meter groß und hatte kurze, schwarze Haare.",1,False,False,False,False
184,184,"Der Mann wurde beschrieben als etwa 1,80 m groß und mit schwarzen Haaren.",1,False,False,False,False
185,185,"Der Mann wurde beschrieben als 1,80m groß, schlank, dunkle kurze Haare und sprach akzentfrei Deutsch.",1,False,False,False,False
186,186,"Der Mann wurde beschrieben als ca. 60 Jahre alt, ca. 1,85m groß, schlank und mit osteuropäischem Akzent.",1,False,False,False,False
187,187,"Der Mann wurde beschrieben als ca. 180 cm groß, schlank, mit schwarzer, kurzer Hose und weißem T-Shirt. Wer kennt die abgebildeten Personen oder kann Angaben zu ihren Aufenthaltsorten machen?",1,False,False,False,False
188,188,"Der Mann wurde beschrieben als etwa 180 cm groß, etwa 40 Jahre alt, schlank, mit blonden Haaren, südländischer Erscheinung, sprach mit ausländischem Akzent und trug eine dunkle Jacke.",1,False,False,False,False
189,189,"Der Mann wurde beschrieben als ca. 170 cm groß, schlank, bekleidet mit einer schwarzen Jacke, einer schwarzen Hose und einer schwarzen Wollmütze.",2,False,False,False,False
190,190,"Der Mann wurde beschrieben als ca. 1,70m groß, schlank, ca. 30 Jahre alt, er trug eine dunkle Jacke und hatte einen schwarzen Vollbart.",1,False,False,False,False
191,191,"Der Mann wurde beschrieben als ca. 50 Jahre alt, ca. 170 cm groß und schlank.",1,False,False,False,False
192,192,"Der Mann wurde beschrieben als ca. 170 cm groß, mit südländischem Aussehen und dunkler Hautfarbe.",1,False,False,False,False
193,193,"Der Mann wurde beschrieben als etwa 1,80 m groß, hat blonde, lockige Haare und einen südländischen Akzent.",1,False,False,False,False
194,194,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, dunkelhaarig, schlank, südländisches Aussehen, bekleidet mit einem hellen T-Shirt und einer hellen Jeans.",1,False,False,False,False
195,195,"Der Mann wurde beschrieben als etwa 175-180 cm groß, schlank, bekleidet mit einer dunklen Jacke und einer hellblauen Jeans.",2,False,False,False,False
196,196,"Der Mann wurde beschrieben als ca. 175 cm groß, schlank, mit dunklen kurzen Haaren.",1,False,False,False,False
197,197,"Der Mann wurde beschrieben als ca. 25 Jahre alt, ca. 170 cm groß und hat eine sportliche Figur.",1,False,False,False,False
198,198,"Der Mann wurde beschrieben als ca. 35-40 Jahre alt, 165-170 cm groß, schlank, hatte eine glatte, blaue Hautfarbe.",1,False,False,False,False
199,199,Der Mann wurde betrachtet als ob er ein Mörder wäre.,0,False,False,True,False
200,200,"Der Mann wurde betrachtet als ein Mann, der im Kampf gefallen war.",0,False,False,False,False
201,201,Der Mann wurde betrachtet als ob er einen Wasserkopf hätte.,0,False,False,False,False
202,202,Der Mann wurde betrachtet als wäre er durch die Decke gegangen und hatte sich einen ganzen Haufen Haare in den Nacken gesteckt.,0,False,False,False,False
203,203,Der Mann wurde betrachtet als ein ziemlich junger Mann.,1,False,False,False,False
204,204,Der Mann wurde betrachtet als ob er gerade einen Herzinfarkt hatte.,1,False,False,False,False
205,205,"Der Mann wurde betrachtet als ob er aus einem Horrorfilm entsprungen wäre, mit der Art, wie er sich auf den Boden warf, als ob er auf dem Grund eines Ozeans sein würde.",1,False,False,False,False
206,206,"Der Mann wurde betrachtet als er eine ""Sensation"" war.",2,False,False,False,False
207,207,Der Mann wurde betrachtet als ob er durch einen Scheinwerfer in eine andere Welt geschleudert worden wäre.,2,False,False,False,False
208,208,"Der Mann wurde betrachtet als ein Mann mit einer Waffe, der die Waffe nicht einsetzte, als er sie hatte, sondern er ging auf das Opfer zu und schaltete den Revolver ein.",0,False,False,False,False
209,209,"Der Mann wurde betrachtet als ein Mann, der eine Frau liebte.",2,False,False,False,False
210,210,"Der Mann wurde betrachtet als wäre er ein Raubtier, das sich im Wasser herumtreibt.",1,False,False,False,False
211,211,Der Mann wurde betrachtet als einer der größten und schnellsten Läufer der Welt.,2,False,False,False,False
212,212,"Der Mann wurde betrachtet als ein ehemaliger Soldat, der in der Armee gedient hatte.",2,False,False,False,False
213,213,"Der Mann wurde betrachtet als ob er gerade aus dem Krankenhaus kam, als er sich umdrehte und sich wieder hinsetzte.",1,False,False,False,False
214,214,"Der Mann wurde betrachtet als ein kleiner Junge, der mit seiner Mutter im Wohnzimmer saß.",1,False,False,False,False
215,215,"Der Mann wurde betrachtet als ein Mann mit einer Art von Wahnsinn, aber ich konnte nicht glauben, dass er so etwas tat.",0,False,False,False,False
216,216,Der Mann wurde betrachtet als ein Mann mit vielen Namen.,2,False,False,False,False
217,217,Der Mann wurde betrachtet als hätte er einen Hasen an der Angel.,1,False,False,False,False
218,218,"Der Mann wurde betrachtet als ein Mann, der einen Riss im Herzen hat, aber er hat auch ein großes Herz, das bereit ist, sich zu öffnen, wenn man es braucht.",2,False,False,False,False
219,219,"Der Mann wurde betrachtet als er aus dem Fenster des Restaurants schaute und rief: ""Ich bin so glücklich, dass wir unseren Sohn wieder haben."" ""Wie glücklich bist du?"" fragte der Mann.",2,False,False,False,True
220,220,"Der Mann wurde betrachtet als ein Mann, der nicht anders war als andere.",0,False,False,False,False
221,221,"Der Mann wurde betrachtet als er einen Patienten ins Krankenhaus brachte, der noch nie in seinem Leben auf einem so hohen Niveau behandelt worden war.",2,False,False,False,False
