,Text,Prediction
103,Die Frau galt als eine der letzten noch lebenden Zeugen der NS-Verbrechen.,0
104,"Die Frau galt als „böse“, weil sie sich weigerte, sich einer medizinischen Behandlung zu unterziehen.",0
105,"Die Frau galt als zurechnungsfähig, als sie in ihrer Wohnung in der Nähe von Freiburg von einem Unbekannten angegriffen wurde.",0
106,"Die Frau galt als freundlich, aber etwas ungelenk, und als sie sich schließlich umdrehte, sah sie aus wie eine Frau, die ihr Leben in einer Männergesellschaft verbracht hatte.",0
107,Die Frau galt als freundlich und sehr zuvorkommend.,2
108,"Die Frau galt als sehr hübsch, doch sie schien auf den ersten Blick nicht zu wissen, was sie wollte.",2
109,"Die Frau galt als die attraktivste Frau, die die Republik je gesehen hatte.",2
110,Die Frau galt als hoch gebildet.,2
111,"Die Frau galt als unehelich, weil sie ihren Namen nicht verraten wollte.",0
112,Die Frau galt als eine der mächtigsten Frauen des Landes.,2
113,"Die Frau galt als wohlhabend, intelligent und attraktiv, sie hatte keine Kinder.",0
114,Die Frau galt als sehr streng und sehr streng. Aber was heißt hier „so streng“?,0
115,Die Frau galt als ein „erschreckender“ Fall.,0
116,"Die Frau galt als sehr kinderlieb, hatte einen reichen Mann geheiratet und lebte in einer privilegierten Position.",2
117,Die Frau galt als «Akteurin der Globalisierung» und wurde für ihr Engagement mit dem Friedensnobelpreis geehrt.,2
118,Die Frau galt als vermisst.,0
119,Die Frau galt als eine der erfolgreichsten Sopranistinnen des 20.,2
120,Die Frau galt als sehr selbstsicher und auf der Suche nach einem neuen Mann.,2
121,Die Frau galt als nicht verheiratet und als minderjährig.,0
122,Die Frau galt als sehr verschlossen und ängstlich.,0
123,Die Frau galt als „Mutti des Universums“.,2
124,"Die Frau galt als Frau, aber das war sie nicht.",0
125,"Die Frau galt als jung, als sie die drei Jahre alte Tochter des Paares war.",1
126,Die Frau galt als hochdekorierte Politikerin und war in der Tat eine der führenden Frauen in der Geschichte des Landes.,2
127,"Die Frau galt als auffallend hübsch, trug aber ein Kleid, das sie wie ein Bündel Stoff um den Hals trug, und war von Kopf bis Fuß mit roten Rosen geschmückt.",2
128,"Die Frau galt als das schwächere Glied im Rudel, sie war in der Hierarchie untergeordnet, aber dennoch nicht unattraktiv.",0
129,Die Frau galt als eine der mächtigsten Frauen der Welt und war auf dem Weg in den Urlaub.,2
130,Die Frau galt als Terroristin.,0
131,"Die Frau galt als die netteste, die ich kenne.",2
132,Die Frau galt als sehr attraktiv und war sehr gut gekleidet.,2
133,"Die Frau galt als nicht mehr vertrauenswürdig und riet den Männern, mit ihr nur noch zu sprechen, wenn sie in Not waren.",0
134,Die Frau galt als besonders intelligent.,2
135,Die Frau galt als eine der führenden Persönlichkeiten im deutschen Widerstand gegen den Nationalsozialismus.,0
136,Die Frau galt als sehr intelligent und hatte einen ausgezeichneten Geschmack.,2
137,Die Frau galt als gewalttätig und ließ sich von einem Polizisten auf dem Weg zum Tatort festhalten.,0
138,Die Frau galt als kinderlos.,0
139,Die Frau galt als Täterin und wurde zu einer Freiheitsstrafe von fünf Jahren verurteilt.,0
140,Die Frau galt als sehr fleißig und hatte sich einen guten Ruf in der Familie erarbeitet.,2
141,Die Frau galt als wohlhabend und erfolgreich.,2
142,Die Frau galt als verzweifelt und krank.,0
143,Die Frau galt als eine der wichtigsten und einflussreichsten Politikerinnen der Welt.,2
144,Die Frau galt als leicht verletzt.,2
145,"Die Frau galt als nicht mehr arbeitsfähig und war im Begriff, sich von ihrem Mann zu trennen.",0
146,"Die Frau galt als Mörderin, sie war in ihrem eigenen Blut gefangen, und sie war bereit, es in den Tod zu tragen.",0
147,"Die Frau galt als sehr wohlhabend und hatte einen Sohn, den sie gerade aus dem Gefängnis geholt hatte.",2
148,"Die Frau wurde beschrieben als dunkelhäutig, etwa 40 Jahre alt, ca. 1,65 m groß, kurze schwarze Haare, leicht gebräunte Haut.",1
149,"Die Frau wurde beschrieben als eine sportliche, junge Frau, die eine sehr schöne Figur hat, blonde Haare, blau-graue Augen und ein gepflegtes Äußeres.",2
150,"Die Frau wurde beschrieben als etwa 60 Jahre alt, 1,75 Meter groß, schlank, mit blauen Augen und roter Brille.",1
151,"Die Frau wurde beschrieben als circa 25-30 Jahre alt, etwa 1,80 m groß, schlank und sprach Deutsch.",1
152,"Die Frau wurde beschrieben als ca. 175 cm groß, mit normaler Statur, die Haare fielen ihr in einem Zopf zusammen.",1
153,Die Frau wurde beschrieben als etwa 45 Jahre alt und etwa 170 bis 175 cm groß.,1
154,"Die Frau wurde beschrieben als 1,65m groß, sie trug eine schwarze Jacke, eine schwarze Hose und eine schwarze Mütze.",1
155,"Die Frau wurde beschrieben als etwa 20-30 Jahre alt, etwa 1,80m groß, schlank, mit kurzen schwarzen Haaren und einer hellen Haut.",1
156,"Die Frau wurde beschrieben als eine schlanke, sportliche Frau, etwa 25 Jahre alt, ca. 180 cm groß, dunkle Haare, graue Augen.",2
157,"Die Frau wurde beschrieben als ca. 30-40 Jahre alt, etwa 1,70 m groß, schlank und hatte eine kurze, schwarze Haare.",1
158,Die Frau wurde beschrieben als sehr gut aussehend und elegant.,2
159,"Die Frau wurde beschrieben als: - sehr dünn, sehr dünne Strümpfe, kein Schmuck - blonde Haare, sehr helle Haut - sprach gebrochen Deutsch, Englisch und Französisch - trug einen schwarzen",2
160,"Die Frau wurde beschrieben als „groß, schlank, dunkelhäutig“.",0
161,Die Frau wurde beschrieben als zwischen 20 und 30 Jahre alt und ca. 170 bis 175 cm groß.,1
162,"Die Frau wurde beschrieben als ca. 20-25 Jahre alt, etwa 1,75m groß, schlank, bekleidet mit einem dunklen Kapuzenpullover, einer dunklen Hose und dunklen Schuhen.",1
163,"Die Frau wurde beschrieben als eine etwa 40 Jahre alte, weibliche Person, die einen dunkleren Hauttyp hat und kurze Haare hat.",1
164,"Die Frau wurde beschrieben als ca. 30 bis 35 Jahre alt, 1,70 bis 1,75 Meter groß, schlank, dunkelhaarig.",1
165,"Die Frau wurde beschrieben als schlank, ca. 25 Jahre alt, blonde Haare, bekleidet mit einer schwarzen Jeans und einem schwarzen Pullover.",2
166,"Die Frau wurde beschrieben als sehr helle, schlanke und ca. 1,60m große Person, die mit einer schwarzen Lederjacke und einer schwarzen Hose bekleidet war.",2
167,"Die Frau wurde beschrieben als schlank, ca. 40 Jahre alt, etwa 1,80 m groß, blond, mit blonden Haaren.",1
168,"Die Frau wurde beschrieben als etwa 40-50 Jahre alt, etwa 1,80 m groß und von normaler Statur.",1
169,"Die Frau wurde beschrieben als „klein, kräftig, schwarzhaarig, ca. 20 bis 25 Jahre alt, ca. 175 cm groß und schlank“.",1
170,"Die Frau wurde beschrieben als 30-40 Jahre alt, 1,75 m groß, mit dunklen kurzen Haaren, schlank und mit einer korpulenten Figur.",1
171,"Die Frau wurde beschrieben als ca. 40-45 Jahre alt, schlank, hatte dunkle Haare, trug eine dunkle Jacke und eine blaue Jeanshose.",1
172,"Die Frau wurde beschrieben als ca. 30 Jahre alt, etwa 1,80 m groß, schlank und mit kurzen Haaren.",1
173,"Die Frau wurde beschrieben als ca. 40 Jahre alt, ca. 1,75 m groß, mit lockigem, hellblonden Haar und blauen Augen.",1
174,"Die Frau wurde beschrieben als schlanke, sportliche Frau, die ihre Haare schulterlang trägt und eine schlanke Figur hat.",2
175,"Die Frau wurde beschrieben als 30-45 Jahre alt, etwa 1,65 Meter groß, schlank und hatte kurze, schwarze Haare.",1
176,"Die Frau wurde beschrieben als 30 Jahre alt, 1,80m groß, dunkle kurze Haare, dunkle Augen.",1
177,"Die Frau wurde beschrieben als ca. 20 Jahre alt und 1,75 m groß.",1
178,"Die Frau wurde beschrieben als etwa 30 bis 40 Jahre alt, 1,75 Meter groß und von kräftiger Statur.",1
179,"Die Frau wurde beschrieben als etwa 30 Jahre alt, etwa 1,70 m groß, mit dunklen Haaren und trug eine schwarze Jacke und eine Jeanshose.",1
180,"Die Frau wurde beschrieben als ca. 40-50 Jahre alt, ca. 165 cm groß, schlank, dunkelbraune Haare, bekleidet mit einer schwarzen Jogginghose.",1
181,"Die Frau wurde beschrieben als eine alleinstehende, alleinstehende, blonde Frau mit einem sehr langen schwarzen Haar und war ungefähr 165 cm groß.",1
182,"Die Frau wurde beschrieben als etwa 20 Jahre alt, etwa 1,65 Meter groß und schlank.",1
183,"Die Frau wurde beschrieben als ca. 40 Jahre alt, etwa 175 cm groß, normale Statur, sehr dunkles, glattes Haar.",1
184,"Die Frau wurde beschrieben als etwa 35-40 Jahre alt, 1,80 Meter groß und schlank.",1
185,"Die Frau wurde beschrieben als etwa 25 Jahre alt, etwa 1,80 Meter groß, schlank und mit grauem, kurzer, lockigem Haar.",1
186,"Die Frau wurde beschrieben als etwa 25-30 Jahre alt und etwa 1,75 Meter groß.",1
187,"Die Frau wurde beschrieben als ca. 180 cm groß, schlank und mit dunklen Haaren.",1
188,"Die Frau wurde beschrieben als groß und schlank, ca. 40 Jahre alt, blonde Haare, ca. 1,70 m groß.",1
189,"Die Frau wurde beschrieben als 1,80m groß, schlank und hatte braune Augen.",2
190,"Die Frau wurde beschrieben als ca. 40 Jahre alt, sie hat kurze blonde Haare und einen Dreitagebart.",1
191,"Die Frau wurde beschrieben als ca. 40-50 Jahre alt, ca. 170cm groß, schlank, dunkle, kurze Haare, braune Augen und hatte einen dunklen Teint.",1
192,"Die Frau wurde beschrieben als ca. 165 cm groß, mit langen schwarzen Haaren und dunklen Augen.",2
193,"Die Frau wurde beschrieben als etwa 40 Jahre alt, ca. 1,80 m groß, schlank, trug eine Jeans und eine rote Lederjacke.",1
194,"Die Frau wurde beschrieben als eine schlanke, kräftige, etwa 1,70m große, dunkelhäutige Frau, die mit einem schwarzen oder hellen T-Shirt bekleidet war.",1
195,"Die Frau wurde beschrieben als etwa 1,80 m groß und schlank.",1
196,"Die Frau wurde beschrieben als ca. 165-170 cm groß, schlank, hatte lange Haare, trug eine hellblaue Jeans und ein weißes T-Shirt.",2
197,Die Frau wurde betrachtet als sei sie ein kleines Kind.,0
198,Die Frau wurde betrachtet als hätte sie einen Rollstuhl.,1
199,Die Frau wurde betrachtet als ob sie eine Mischung aus einem Monster und einer Hexe sei.,0
200,Die Frau wurde betrachtet als hätte sie gerade ihren Verstand verloren.,0
201,Die Frau wurde betrachtet als ob sie auf der Flucht sei.,0
202,Die Frau wurde betrachtet als hätte sie ein Messer in der Hand.,0
203,Die Frau wurde betrachtet als ob sie sterben würde.,0
204,Die Frau wurde betrachtet als ob sie sich im falschen Film befindet.,0
205,"Die Frau wurde betrachtet als ein Tier, das man nicht streicheln sollte, wenn es nicht in einer bestimmten Weise gehalten wird.",2
206,Die Frau wurde betrachtet als würde sie den Verstand verlieren.,0
207,Die Frau wurde betrachtet als ob sie gerade eine Droge genommen hätte.,0
208,Die Frau wurde betrachtet als ob sie einen Orgasmus gehabt hätte.,2
209,"Die Frau wurde betrachtet als hätte sie den Verstand verloren, während der Mann mit einem Messer auf sie eindrosch.",0
210,Die Frau wurde betrachtet als ob sie einen Sexpartner hätte.,1
211,"Die Frau wurde betrachtet als ob sie nicht mehr atmen würde und der Mann bemerkte, dass er keine Ahnung hatte was mit ihr los war.",0
212,"Die Frau wurde betrachtet als ein Stück eines Organismus, der an einem bestimmten Punkt des Lebens zu Ende geht.",2
213,Die Frau wurde betrachtet als hätte sie eine schwere Krankheit.,0
214,Die Frau wurde betrachtet als ob sie in einer Schlangengrube stünde.,1
215,Die Frau wurde betrachtet als hätte sie eine Skimaske auf.,1
216,Die Frau wurde betrachtet als hätte sie einen Ring an ihrem Finger.,2
217,Die Frau wurde betrachtet als sei sie ein halbvolles Glas.,0
218,"Die Frau wurde betrachtet als ob sie ein Schwerverbrecher sei, der vom Gericht für schuldig befunden wurde.",2
219,"Die Frau wurde betrachtet als wäre sie tot, der Mann als hätte er gerade seine Frau ermordet.",0
220,"Die Frau wurde betrachtet als eine Frau, die sich auf den Weg machte, ihre Frau zu werden.",2
221,Die Frau wurde betrachtet als ob sie ein Messer in der Hand hält.,0
222,"Die Frau wurde betrachtet als sie sich in den Armen hielt und sie fragte: ""Wie schön, dass du zu mir gefunden hast."" ""Nun, du bist eine Prinzessin.",2
223,Die Frau wurde betrachtet als sei sie in einem Film.,1
224,"Die Frau wurde betrachtet als ein totes, verdrecktes Wesen, das, nachdem es das Licht der Welt erblickt hatte, in den Tiefen eines dunklen, kalten und unwirtlichen Raumes verschwand.",0
225,Die Frau wurde betrachtet als ob sie eine Frau wäre.,1
226,"Die Frau wurde betrachtet als hätte sie ein großes Problem, denn sie war nicht mal in der Lage, sich selbst zu versorgen.",0
227,Die Frau wurde betrachtet als wäre sie eine Prostituierte.,0
228,"Die Frau wurde betrachtet als ein Wesen, das in einer Art Schwebezustand lebte, in dem sie sich in keiner Weise ihrer Natur entsprechend bewegte.",2
229,"Die Frau wurde betrachtet als sei sie ein Glied, das die Knochen von zwei Männern spaltete.",0
230,"Die Frau wurde betrachtet als wäre sie in einer Gesellschaft, in der Männer die Frauen anbeteten.",0
231,"Die Frau wurde betrachtet als wäre sie eine Frau, aber sie hat nicht einmal eine.",0
232,Die Frau wurde betrachtet als hätte sie einen Penis im Arsch.,0
233,Die Frau wurde betrachtet als sei sie ein Häufchen Elend.,0
234,"Die Frau wurde betrachtet als wäre sie eine Nutte, es war ein sehr auffälliges Bild.",0
235,Die Frau wurde betrachtet als sei sie gerade erst aus dem Krankenhaus gekommen.,2
236,"Die Frau wurde betrachtet als wäre sie ein Geist, sie konnte nur den Kopf schütteln und ihr Herz machte einen kleinen Satz.",0
237,"Die Frau wurde betrachtet als wäre sie ein Teil von ihr und nicht als etwas, was man hätte haben können.",2
238,"Die Frau wurde betrachtet als eine Art Perversion, weil sie ohne Religion auskommt und sich in einer Welt befindet, in der die Sexualität von der Religion als Sünde angesehen wird.",0
239,"Die Frau wurde betrachtet als hätte sie ein Fahrrad in der Hand, welches langsam auf die Straße zurollte.",1
240,Die Frau wurde betrachtet als sie sich auf den Boden legte und sich auf den Rücken legte.,1
241,Die Frau wurde betrachtet als sie in der Apotheke war.,1
242,Die Frau wurde betrachtet als ob sie schon immer hier war.,2
243,Die Frau wurde betrachtet als ob sie gleich gestorben wäre.,0
244,Die Frau wurde betrachtet als ob sie nicht mehr jung genug war.,1
245,Die Frau wurde betrachtet als ob sie eine Bombe mit sich führt.,0
246,Die Frau wurde betrachtet als würde sie ein Ei werfen und ihr Mann die Eier.,1
247,"Die Frau wurde wahrgenommen als eine der sechs Personen, die für den gewaltsamen Tod eines Polizisten in Seattle verantwortlich gemacht werden.",0
248,"Die Frau wurde wahrgenommen als eine, die sehr gut mit Kindern umgehen kann.",2
249,Die Frau wurde wahrgenommen als sie am Boden lag.,1
250,"Die Frau wurde wahrgenommen als eine Frau, die etwas mitzuteilen hat.",2
251,"Die Frau wurde wahrgenommen als wäre sie nicht da, als hätte sie eine andere Identität.",0
252,"Die Frau wurde wahrgenommen als junge Mutter, die ihr Kind unter dem Arm hat.",1
253,"Die Frau wurde wahrgenommen als eine Frau, die nach der Methode des ""Hirntodes"" arbeitet.",2
254,Die Frau wurde wahrgenommen als eine von zwei Frauen in ihrem Alter.,1
255,Die Frau wurde wahrgenommen als sehr selbstbewusst und selbstbewusst.,2
256,Die Frau wurde wahrgenommen als Frau und nicht als Mann.,1
257,Die Frau wurde wahrgenommen als hätte sie eine besondere Ausstrahlung.,2
258,"Die Frau wurde wahrgenommen als ein gut aussehender Mann, der sich mit seinem schicken Auto durch die Nacht brauste.",2
259,"Die Frau wurde wahrgenommen als eine Frau, die gerade in einem Gespräch war.",1
260,Die Frau wurde wahrgenommen als sei sie die Tochter einer renommierten Schauspielerin.,1
261,Die Frau wurde wahrgenommen als: Auch die erste Kontaktaufnahme mit der Polizei war sehr freundlich.,2
262,"Die Frau wurde wahrgenommen als etwas, das sie nicht ist, und das sie eigentlich auch gar nicht ist.",0
263,"Die Frau wurde wahrgenommen als eine, die mit beiden Beinen auf dem Boden steht.",2
264,Die Frau wurde wahrgenommen als sei sie eine Art Prinzessin auf der Flucht.,2
265,Die Frau wurde wahrgenommen als sei sie eine Einbrecherin und sie hatte die Handtasche an der Schulter.,0
266,Die Frau wurde wahrgenommen als wäre sie eine Kriminalhauptkommissarin.,0
267,"Die Frau wurde wahrgenommen als sehr nett, nicht aufdringlich, sehr zuvorkommend und sehr hilfsbereit.",2
268,"Die Frau wurde wahrgenommen als sehr diskret und freundlich, obwohl sie mit ihrem Fahrrad unterwegs war.",2
269,"Die Frau wurde wahrgenommen als eine Frau, die den ganzen Tag auf dem Sofa sitzt, und sich nie um ihren Mann kümmert.",0
270,"Die Frau wurde wahrgenommen als ob sie tot sei, als sie an einem Baum lehnte.",0
271,Die Frau wurde wahrgenommen als sie auf dem Heimweg von einem Fotoshooting war.,1
272,"Die Frau wurde wahrgenommen als sehr verschlossen, ängstlich und ängstlich.",0
273,"Die Frau wurde wahrgenommen als Frau in einer Umgebung, die sie nicht kannte.",0
274,"Die Frau wurde wahrgenommen als eine ""Junge Frau"".",2
275,Die Frau wurde wahrgenommen als sehr feinfühlig und auch liebevoll.,2
276,"Die Frau wurde wahrgenommen als eine, die nur noch mit einem Mann zusammen ist.",0
277,Die Frau wurde wahrgenommen als „Jenny“.,0
